Rank|Song|Total Points|Number Ones|Total Listeners
1882|Kali Uchis - Body Language - Intro|11.5|0|2
1882|Lady Gaga - LoveGame|11.5|0|2
1882|Let's Eat Grandma - Falling Into Me|11.5|0|2
1882|Lil Aaron - ANYMORE|11.5|0|2
1882|Madonna - Borderline|11.5|0|2
1882|Miley Cyrus - Adore You|11.5|0|2
1882|Miley Cyrus - Younger Now|11.5|0|2
1882|Nicki Minaj - 2 Lit 2 Late Interlude|11.5|0|2
1882|Sleigh Bells - Riot Rhythm|11.5|0|2
1882|Taylor Swift - Bette Davis Eyes - Live/2011|11.5|0|2
1882|The Shadowboxers - Telephone|11.5|0|2
1882|Tyler, The Creator - Where This Flower Blooms|11.5|0|2
1905|88Rising - Midsummer Madness (feat. Joji, Rich Brian, Higher Brothers & AUGUST 08)|11.5|0|1
1905|A$AP Ferg - Plain Jane REMIX|11.5|0|1
1905|Alekseev - Навсегда|11.5|0|1
1905|Area 11 - All The Lights In The Sky (Off-Vocal)|11.5|0|1
1905|Avicii - The Days|11.5|0|1
1905|Beach House - Myth|11.5|0|1
1905|Beck - Debra|11.5|0|1
1905|Beck - The Golden Age|11.5|0|1
1905|Betsy - Fair|11.5|0|1
1905|Beyoncé - Love Drought|11.5|0|1
1905|Britney Spears - I Run Away|11.5|0|1
1905|BROCKHAMPTON - WASTE|11.5|0|1
1905|Brothers Osborne - It Ain't My Fault|11.5|0|1
1905|Camp Cope - The Face Of God|11.5|0|1
1905|Carly Rae Jepsen - Guitar String / Wedding Ring|11.5|0|1
1905|Dave - Hangman|11.5|0|1
1905|Denzel Curry - Gook|11.5|0|1
1905|Desire - Don't Call|11.5|0|1
1905|Diplo - Welcome To The Party (feat. French Montana)|11.5|0|1
1905|Donell Jones - Where I Wanna Be|11.5|0|1
1905|Echosmith - Over My Head|11.5|0|1
1905|Elettra Lamborghini - Pem Pem|11.5|0|1
1905|Emily A. Sprague - Your Pond|11.5|0|1
1905|Emma Blackery - Third Eye|11.5|0|1
1905|Emma Louise - Falling Apart|11.5|0|1
1905|Father John Misty - Funtimes in Babylon|11.5|0|1
1905|Fickle Friends - PARIS|11.5|0|1
1905|FINNEAS - Break My Heart Again|11.5|0|1
1905|FKA twigs - Pendulum|11.5|0|1
1905|Foxes - Amazing|11.5|0|1
1905|Gavin Turek - Frontline|11.5|0|1
1905|Goldfrapp - Anymore|11.5|0|1
1905|Hank Green and John Green - 156 - There Is a Diversity Of Opinions Among The People Who Drive This Car|11.5|0|1
1905|Hop Along - One That Suits Me|11.5|0|1
1905|Ichiro Fujiya - barbar|11.5|0|1
1905|Infinite - BTD (Before The Dawn) (INFINITE EFFECT ADVANCE LIVE Ver.)|11.5|0|1
1905|IV Of Spades - Mundo|11.5|0|1
1905|J. Cole - No Role Modelz|11.5|0|1
1905|Janelle Monáe - So Afraid|11.5|0|1
1905|Jenny and Johnny - Big Wave|11.5|0|1
1905|Kanye West - No Mistakes|11.5|0|1
1905|Katy Perry - Pendulum|11.5|0|1
1905|Kesha - TiK ToK|11.5|0|1
1905|Kim Carnes - Bette Davis Eyes|11.5|0|1
1905|Kurt Vile - Bottle It In|11.5|0|1
1905|Kurt Vile - Check Baby|11.5|0|1
1905|Kurt Vile - Cold Was The Wind|11.5|0|1
1905|Kurt Vile - Mutinies|11.5|0|1
1905|Lady Gaga - Applause|11.5|0|1
1905|LIL UZI VERT - Dolly|11.5|0|1
1905|Lil Xan & Charli XCX - Moonlight|11.5|0|1
1905|Lipgloss Twins - Doodle|11.5|0|1
1905|Louis The Child - It's Strange (feat. K.Flay)|11.5|0|1
1905|M.I.A. - Galang|11.5|0|1
1905|Margaret Glaspy - Emotions and Math|11.5|0|1
1905|Mariya Zhilina - Welcome To My Belarus|11.5|0|1
1905|Math The Band - I Ate The Mold|11.5|0|1
1905|Men I Trust - Again (feat. Ghostly Kisses)|11.5|0|1
1905|Men I Trust - Break for Lovers (feat. Helena)|11.5|0|1
1905|Men I Trust - Show Me How|11.5|0|1
1905|Michael Jackson - Beat It Version|11.5|0|1
1905|Nashville Cast - Will You Feel The Same|11.5|0|1
1905|NCT 127 - Regular (Korean version)|11.5|0|1
1905|Nicki Minaj - Roman's Revenge|11.5|0|1
1905|Nino Rota - Gary Cooper|11.5|0|1
1905|Nino Rota - L'emiro e le sue Odalische: Solomè Abat Jour|11.5|0|1
1905|Nino Rota - La fogaraccia|11.5|0|1
1905|Nino Rota - La Gradisca E Il Principe|11.5|0|1
1905|Nino Rota - Le manine di primavera|11.5|0|1
1905|Nino Rota - Lo Struscio: Quel Motivetto Che Mi Piace Tanto / Stormy Weather / La Cucaracha|11.5|0|1
1905|O.A.R. - I Go Through|11.5|0|1
1905|Oliver Heldens - flamingo|11.5|0|1
1905|Patti LuPone - Everything's Coming Up Roses|11.5|0|1
1905|Phantogram - The Day You Died|11.5|0|1
1905|pobbles - Pobbles|11.5|0|1
1905|Red Velvet - I Just|11.5|0|1
1905|Regina Spektor - Eet|11.5|0|1
1905|Rihanna - Man Down|11.5|0|1
1905|Ryan Adams - Oh My Sweet Carolina|11.5|0|1
1905|Scissor Sisters - Music Is The Victim|11.5|0|1
1905|Sidney Gish - Sin Triangle|11.5|0|1
1905|Skee Mask - Muk FM|11.5|0|1
1905|Sleeping at Last - Mars|11.5|0|1
1905|Sleeping at Last - Saturn|11.5|0|1
1905|Tall Ships - T=0|11.5|0|1
1905|Tessa Ia - Circo|11.5|0|1
1905|The Avalanches - Kaleidoscopic Lovers|11.5|0|1
1905|The Avalanches - Saturday Night Inside Out|11.5|0|1
1905|The Avalanches - Stepkids|11.5|0|1
1905|The Avalanches - Sunshine|11.5|0|1
1905|The Beatles - She's Leaving Home - Remastered 2009|11.5|0|1
1905|The Internet - Bravo|11.5|0|1
1905|The Internet - It Gets Better (With Time)|11.5|0|1
1905|The Midnight - Shadows|11.5|0|1
1905|The Parcels - Exotica|11.5|0|1
1905|The Parcels - IknowhowIfeel|11.5|0|1
1905|The Velvet Underground - Candy Says|11.5|0|1
1905|Timmy Trumpet - Flamenco (feat. Rage)|11.5|0|1
1905|Toro y Moi - Low Shoulder|11.5|0|1
1905|TWICE - Dance The Night Away|11.5|0|1
1905|TWICE - What is Love?|11.5|0|1
1905|Tyga - Swap Meet|11.5|0|1
1905|We Are The In Crowd - For The Win|11.5|0|1
1905|We Are The In Crowd - See You Around|11.5|0|1
1905|Wintersun - Battle Against Time 2.0|11.5|0|1
1905|Wintersun - Intro 2.0|11.5|0|1
1905|Witt Lowry - Into Your Arms (feat. Ava Max)|11.5|0|1
1905|xxxtentacion - infinity (888) - (feat. Joey Bada$$)|11.5|0|1
1905|Zhavia Ward - Candlelight|11.5|0|1
1905|Zola Jesus - Avalanche|11.5|0|1
2015|Usher - Gift Shop (feat. Gunna)|11.0|0|5
2016|Hayley Kiyoko - What I Need (feat. Kehlani)|11.0|0|4
2017|Car Seat Headrest - Drunk Drivers/Killer Whales|11.0|0|3
2017|Charli XCX - White Roses|11.0|0|3
2017|Kelly Clarkson - Since U Been Gone|11.0|0|3
2017|Marina & The Diamonds - Happy|11.0|0|3
2021|(G)I-DLE - $$$|11.0|0|2
2021|Ariana Grande - Touch It|11.0|0|2
2021|Avril Lavigne - Hot|11.0|0|2
2021|Belly - Immigrant|11.0|0|2
2021|Blood Orange - Hope|11.0|0|2
2021|Carly Rae Jepsen - Drive|11.0|0|2
2021|DJ Khaled - I'm The One (feat. Justin Bieber, Quavo, Chance The Rapper & Lil Wayne)|11.0|0|2
2021|Elton John - Rocket Man (I Think It's Going To Be A Long, Long Time)|11.0|0|2
2021|Elton John - Tiny Dancer|11.0|0|2
2021|Fickle Friends - Hello Hello|11.0|0|2
2021|Frank Ocean - Super Rich Kids|11.0|0|2
2021|Justin Bieber - What Do You Mean?|11.0|0|2
2021|Kacey Musgraves - Lonely Weekend|11.0|0|2
2021|Kevin Abstract - Miserable America|11.0|0|2
2021|Nirvana - Drain You|11.0|0|2
2021|Riton - Up & Down|11.0|0|2
2021|Take That - Out Of Our Heads|11.0|0|2
2021|The xx - Intro|11.0|0|2
2021|Whethan - Radar (feat. HONNE)|11.0|0|2
2021|Wilco - Heavy Metal Drummer|11.0|0|2
2021|X Ambassadors - Unsteady|11.0|0|2
2021|Young The Giant - Simplify|11.0|0|2
2043|2 Chainz - Rolls Royce Bitch|11.0|0|1
2043|21 Savage - Thug Life|11.0|0|1
2043|Aminé - Yellow|11.0|0|1
2043|Anna Calvi - Hunter|11.0|0|1
2043|Ariana Grande - Everyday|11.0|0|1
2043|Arthur - Scared|11.0|0|1
2043|Ashley Monroe - The Blade|11.0|0|1
2043|blink-182 - Always|11.0|0|1
2043|blink-182 - Dammit|11.0|0|1
2043|blink-182 - FIRST DATE|11.0|0|1
2043|blink-182 - THE ROCK SHOW|11.0|0|1
2043|Bob Dylan - Don't Think Twice, It's All Right|11.0|0|1
2043|Bonobo feat. Rhye - Break Apart|11.0|0|1
2043|Camila Cabello - Not Killin' It Today|11.0|0|1
2043|Charli XCX - Japan|11.0|0|1
2043|Clairo - How - demo|11.0|0|1
2043|Dance Gavin Dance - Evaporate|11.0|0|1
2043|Dance Gavin Dance - Hair Song|11.0|0|1
2043|David Guetta - Battle (feat. Faouzia)|11.0|0|1
2043|DevilDriver - I Dreamed I Died|11.0|0|1
2043|DJ Okawari - Move It|11.0|0|1
2043|Drake - The Ride|11.0|0|1
2043|Ece Seçkin - Adeyyo|11.0|0|1
2043|Eric Nam - Honestly|11.0|0|1
2043|Father John Misty - Disappointing Diamonds Are The Rarest Of Them All|11.0|0|1
2043|Father John Misty - Pure Comedy|11.0|0|1
2043|Father John Misty - Things It Would Have Been Helpful To Know Before The Revolution|11.0|0|1
2043|FKJ - Better Give U Up|11.0|0|1
2043|Flow - GO!!!|11.0|0|1
2043|Future - March Madness|11.0|0|1
2043|Got7(갓세븐) - 하드캐리|11.0|0|1
2043|Grateful Dead - China Doll (Live at Fox Theatre, Atlanta, GA, May 19, 1977)|11.0|0|1
2043|Gucci Mane - I Get The Bag (feat. Migos)|11.0|0|1
2043|Hall & Oates - I Can't Go For That (No Can Do) - Remastered|11.0|0|1
2043|Halsey - Empty Gold|11.0|0|1
2043|I See Stars - Follow Your Leader|11.0|0|1
2043|I See Stars - Murder Mitten|11.0|0|1
2043|I See Stars - New Demons|11.0|0|1
2043|I See Stars - Violent Bounce (People Like ¥øµ)|11.0|0|1
2043|I See Stars - We're Not In Kansas Anymore|11.0|0|1
2043|J.I.D - EdEddnEddy|11.0|0|1
2043|Jacno - Rectangle|11.0|0|1
2043|Jaden Smith - Icon|11.0|0|1
2043|Jain - Alright|11.0|0|1
2043|Jain - Flash (Pointe-Noire)|11.0|0|1
2043|Jay Sean - Down|11.0|0|1
2043|Jens - Pieces|11.0|0|1
2043|Kate Boy - Self Control|11.0|0|1
2043|Katy Perry - Bigger Than Me|11.0|0|1
2043|Kendrick Lamar - Compton|11.0|0|1
2043|Kris Kristofferson - Sunday Mornin' Comin' Down|11.0|0|1
2043|Kuja - Your Favorite|11.0|0|1
2043|Lana Del Rey - Tomorrow Never Came (feat. SEAN ONO LENNON)|11.0|0|1
2043|Led Zeppelin - Over The Hills and Far Away|11.0|0|1
2043|Led Zeppelin - Since I've Been Loving You|11.0|0|1
2043|Led Zeppelin - The Song Remains The Same|11.0|0|1
2043|Liam Payne, J Balvin - Familiar|11.0|0|1
2043|LIL UZI VERT - Baby Are You Home|11.0|0|1
2043|Lil' Wayne - Comfortable|11.0|0|1
2043|Lil' Wayne - Lollipop|11.0|0|1
2043|Litany - Bedroom|11.0|0|1
2043|Little Mix - No More Sad Songs|11.0|0|1
2043|LOOΠΔ - Eclipse (Prod. by Daniel Obi Klein)|11.0|0|1
2043|LOOΠΔ - Egoist (Olivia Hye) (feat. Jinsoul)|11.0|0|1
2043|Lori McKenna - People Get Old|11.0|0|1
2043|Lori McKenna - The Fixer|11.0|0|1
2043|Lukas Graham - Love Someone|11.0|0|1
2043|Maroon 5 - Back at Your Door|11.0|0|1
2043|Maroon 5 - Can't Stop|11.0|0|1
2043|Maroon 5 - Nothing Lasts Forever|11.0|0|1
2043|Maroon 5 - Stutter|11.0|0|1
2043|Maroon 5 - Won't Go Home Without You|11.0|0|1
2043|Maty Noyes - In My Mind|11.0|0|1
2043|MC Fioti, Future, J Balvin, Stefflon Don - Bum Bum Tam Tam|11.0|0|1
2043|Mela Koteluk - Odprowadz|11.0|0|1
2043|MONSTA X - BLACK SWAN|11.0|0|1
2043|Natalie Prass - Lost|11.0|0|1
2043|Natalie Prass - Never Too Late|11.0|0|1
2043|Natalie Prass - Short Court Style|11.0|0|1
2043|Nelly Furtado - I'm Like a Bird|11.0|0|1
2043|NU'EST W - Dejavu|11.0|0|1
2043|Nujabes - Feather (feat. Cise Starr & Akin)|11.0|0|1
2043|PARTYNEXTDOOR - Come and See Me (feat. Drake)|11.0|0|1
2043|Phoebe Ryan - Mine|11.0|0|1
2043|Pinegrove - Aphasia|11.0|0|1
2043|Playboi Carti - Bustdown|11.0|0|1
2043|Post Malone - Candy Paint|11.0|0|1
2043|Post Malone - Up There|11.0|0|1
2043|Robert Parker - Sweet nothings|11.0|0|1
2043|Runaway June - I Am Too|11.0|0|1
2043|Sade - Babyfather|11.0|0|1
2043|Savage Garden - Carry on Dancing|11.0|0|1
2043|slayyyter - Ghost|11.0|0|1
2043|Sophie - Reason Why|11.0|0|1
2043|Super Junior - A-Cha|11.0|0|1
2043|Taemin - move|11.0|0|1
2043|The Band Perry - MARFA PRADA|11.0|0|1
2043|The Darkness - I Believe in a Thing Called Love|11.0|0|1
2043|The Menzingers - House on Fire|11.0|0|1
2043|The National - The Geese Of Beverly Road|11.0|0|1
2043|The Smiths - Heaven Knows I'm Miserable Now - 2011 Remastered Version|11.0|0|1
2043|The Weeknd - Live For (Album Version - The Weeknd, (feat. Drake)|11.0|0|1
2043|Tobi Lou - Buff Baby|11.0|0|1
2043|Tobi Lou - High Score|11.0|0|1
2043|Tsar B - Medagelous (feat. Sylvie Kreusch)|11.0|0|1
2043|Vallis Alps - Fading|11.0|0|1
2043|Wiley - Can't Go Wrong|11.0|0|1
2043|WJSN - Masquerade|11.0|0|1
2043|Yung Gravy - 1 Thot 2 Thot Red Thot Blue Thot|11.0|0|1
2043|Yung Gravy - Cheryl|11.0|0|1
2043|Yung Gravy - Flex Season|11.0|0|1
2043|Yung Gravy - Mr. Clean|11.0|0|1
2043|Yung Gravy - Pizzazz|11.0|0|1
2043|Yung Gravy - Rotisserie|11.0|0|1
2157|Halsey - Alone|10.5|0|4
2158|Britney Spears - Gimme More|10.5|0|3
2158|Hands Like Houses - Overthinking|10.5|0|3
2158|Madonna - Burning Up|10.5|0|3
2158|OutKast - Ms. Jackson|10.5|0|3
2158|Quavo - Bubble Gum|10.5|0|3
2158|Taylor Swift - You Are in Love|10.5|0|3
2164|Beyoncé - Blow|10.5|0|2
2164|Bon Iver - 8 (circle)|10.5|0|2
2164|Bonobo - Kerala|10.5|0|2
2164|BTS - Magic Shop|10.5|0|2
2164|Charli XCX - Lipgloss (feat. Cupcakke)|10.5|0|2
2164|Christina Aguilera - Deserve|10.5|0|2
2164|Eric Church - Desperate Man|10.5|0|2
2164|Frankie - When I'm Ready|10.5|0|2
2164|Lizzo - Boys - Black Caviar Remix|10.5|0|2
2164|MNEK - Phone|10.5|0|2
2164|Norman Greenbaum - Spirit in The Sky|10.5|0|2
2164|Petit biscuit - Sunset Lover|10.5|0|2
2164|Pusha T - Hard Piano (feat. Rick Ross)|10.5|0|2
2164|Taylor Swift - Back To December|10.5|0|2
2164|Taylor Swift - Speak Now|10.5|0|2
2179|Alan Walker - Darkside|10.5|0|1
2179|Alan Walker - The Spectre|10.5|0|1
2179|Alizée - J'en Ai Marre (Tubes) Remastered|10.5|0|1
2179|Amir - États d'Amour|10.5|0|1
2179|Astrid S - Breathe|10.5|0|1
2179|Astrid S - Does She Know - Acoustic|10.5|0|1
2179|Astrid S - Hurts So Good|10.5|0|1
2179|Astrid S - Paper Thin - Live From Studio|10.5|0|1
2179|Astrid S - Think Before I Talk|10.5|0|1
2179|Astrid S - Think Before I Talk - Acoustic|10.5|0|1
2179|Black Honey - Baby|10.5|0|1
2179|Black Honey - Bad Friends|10.5|0|1
2179|Black Honey - Blue Romance|10.5|0|1
2179|Black Honey - Hello Today|10.5|0|1
2179|Black Honey - I Only Hurt The Ones I Love|10.5|0|1
2179|Black Honey - Into The Nightmare|10.5|0|1
2179|Black Honey - What Happened To You_|10.5|0|1
2179|Blonde - Just For One Night (feat. Astrid S)|10.5|0|1
2179|Broncho - Keep It in Line|10.5|0|1
2179|BTS - Am I Wrong|10.5|0|1
2179|BTS - Not Today|10.5|0|1
2179|Calogero - 1987|10.5|0|1
2179|Cardi B - Ring (feat. Kehlani)|10.5|0|1
2179|City Girls - Careless|10.5|0|1
2179|City Morgue - Sk8 Head|10.5|0|1
2179|Daddy Yankee - Gasolina|10.5|0|1
2179|Delta Dental - Delta Dental|10.5|0|1
2179|DJ Shadow - Nobody Speak|10.5|0|1
2179|Dram - Best Hugs|10.5|0|1
2179|Dram - Cash Machine|10.5|0|1
2179|Elliott Smith - Color Bars|10.5|0|1
2179|Elliott Smith - Wouldn't Mama Be Proud?|10.5|0|1
2179|Empress Of - Everything Is You|10.5|0|1
2179|Empress Of - Need Myself|10.5|0|1
2179|Empress Of - Standard|10.5|0|1
2179|FAOUZIA - Bad Dreams - Piano Version|10.5|0|1
2179|Fatherson - Ghost|10.5|0|1
2179|Felicita - marzipan|10.5|0|1
2179|Fifth Harmony - The Life|10.5|0|1
2179|FINNEAS - College|10.5|0|1
2179|FINNEAS - Luck Pusher|10.5|0|1
2179|Foster The People - Harden The Paint|10.5|0|1
2179|Foster The People - Lotus Eater|10.5|0|1
2179|Foster The People - SHC|10.5|0|1
2179|G Perico - Westside-Digital (feat. Sonny Digital)|10.5|0|1
2179|Gregory Alan Isakov - Powder|10.5|0|1
2179|Gregory Alan Isakov - Was I Just Another One|10.5|0|1
2179|Gregory Alan Isakov - Where You Gonna Go|10.5|0|1
2179|Hail The Sun - Human Target Practice|10.5|0|1
2179|Hayley Kiyoko - xx|10.5|0|1
2179|Hippo Campus - sun veins|10.5|0|1
2179|Iamsu! - Game Time|10.5|0|1
2179|IC3PEAK - Привет|10.5|0|1
2179|Isaiah Rashad - Tranquility|10.5|0|1
2179|Jaden Smith - Lost Boy|10.5|0|1
2179|Jamie xx - I Know There's Gonna Be (Good Times)|10.5|0|1
2179|Juan Magán - Vuelve|10.5|0|1
2179|Julia - SEXTO|10.5|0|1
2179|Jungle - Smile|10.5|0|1
2179|Kendrick Lamar - FEEL.|10.5|0|1
2179|Kevin Abstract - Seventeen|10.5|0|1
2179|Kim Wilde - Bladerunner|10.5|0|1
2179|Kim Wilde - Is It Over|10.5|0|1
2179|Kim Wilde - Rage To Love|10.5|0|1
2179|Kim Wilde - The Touch|10.5|0|1
2179|Kim Wilde - View from a Bridge|10.5|0|1
2179|Kimbra - Black Sky - Reimagined|10.5|0|1
2179|Kraftwerk - Boing Boom Tschak (3-D)|10.5|0|1
2179|Kraftwerk - Neonlicht|10.5|0|1
2179|Krewella - Live for The Night|10.5|0|1
2179|KYLE - Playinwitme (feat. Kehlani)|10.5|0|1
2179|L.E.J - Acrobates|10.5|0|1
2179|Lany - I Don't Wanna Love You Anymore|10.5|0|1
2179|Lia Marie Johnson - Cold Heart Killer|10.5|0|1
2179|Little Mix - About The Boy|10.5|0|1
2179|Lykke Li - Love Out Of Lust|10.5|0|1
2179|M.I.A. - A.M.P (All My People)|10.5|0|1
2179|Maren Morris - Sugar|10.5|0|1
2179|MATOMA - Running Out|10.5|0|1
2179|Milam Bardo - Bittersweet|10.5|0|1
2179|My Brightest Diamond - A Million Pearls|10.5|0|1
2179|NEF The Pharaoh - Devil's Team (feat. Mozzy)|10.5|0|1
2179|Now, Now - Set It Free|10.5|0|1
2179|One Direction - Best Song Ever|10.5|0|1
2179|Owl City - Good Time|10.5|0|1
2179|Pale Waves - Noises|10.5|0|1
2179|Panic! at The Disco - High Hopes - White Panda Remix|10.5|0|1
2179|Passion Pit - Little Secrets|10.5|0|1
2179|Phoenix - If I Ever Feel Better|10.5|0|1
2179|place on earth - Press Delete|10.5|0|1
2179|place on earth - Square|10.5|0|1
2179|Rainsford - Up in The Air|10.5|0|1
2179|Ravyn Lenae - Free Room (feat. Appleby)|10.5|0|1
2179|Red Velvet - Ice Cream Cake|10.5|0|1
2179|Robin Schulz - Oh Child|10.5|0|1
2179|Rolo Tomassi - Aftermath|10.5|0|1
2179|Seafret - Wildfire|10.5|0|1
2179|Sean Paul & David Guetta - Mad Love (feat. Becky G)|10.5|0|1
2179|Tangent - Awaken|10.5|0|1
2179|Tangent - Confinement|10.5|0|1
2179|Tangent - Equilibrium I|10.5|0|1
2179|Tangent - Equilibrium II|10.5|0|1
2179|Tangent - Equilibrium III|10.5|0|1
2179|Tangent - Redundancy|10.5|0|1
2179|Tangent - Saturation|10.5|0|1
2179|Tangent - Unfolding|10.5|0|1
2179|The Chainsmokers - Something Just Like This|10.5|0|1
2179|vianney - Le fils à papa (Remix)|10.5|0|1
2179|Vic Mensa - Liquor Locker|10.5|0|1
2179|Vérité - When You're Gone|10.5|0|1
2179|Whethan - Superlove (feat. Oh Wonder)|10.5|0|1
2179|Willkommen - Joel Grey & Alan Cumming|10.5|0|1
2179|You Me at Six - 3AM|10.5|0|1
2179|ZHU - Working For It - Bonus Track|10.5|0|1
2179|安室奈美恵 - Come|10.5|0|1
2179|여자친구 - Sunny Summer|10.5|0|1
2295|Kali Uchis - Flight 22|10.0|0|5
2296|Halsey - Walls Could Talk|10.0|0|4
2296|Kendrick Lamar - HUMBLE.|10.0|0|4
2296|Quavo - GIVE IT TO EM (feat. Saweetie)|10.0|0|4
2296|Quavo - HUNCHO DREAMS|10.0|0|4
2300|Emma Stone - Someone In The Crowd - From "La La Land" Soundtrack|10.0|0|3
2300|Kacey Musgraves - Wonder Woman|10.0|0|3
2300|Lorde - Buzzcut Season|10.0|0|3
2303|50 Cent - Candy Shop|10.0|0|2
2303|Beach House - Space Song|10.0|0|2
2303|Beach House - Sparks|10.0|0|2
2303|Clarence Clarity - Naysayer, Magick Obeyer|10.0|0|2
2303|Disclosure - Voices (feat. Sasha Keable)|10.0|0|2
2303|Drake - Blue Tint|10.0|0|2
2303|Fiona Apple - Hot Knife|10.0|0|2
2303|Frank Ocean - Seigfried|10.0|0|2
2303|Joni Mitchell - All I Want|10.0|0|2
2303|Julie Byrne - Follow My Voice|10.0|0|2
2303|Kanye West - No More Parties In LA|10.0|0|2
2303|Kanye West - Wouldn't Leave|10.0|0|2
2303|Lady Gaga - Diamond Heart|10.0|0|2
2303|Mitski - Lonesome Love|10.0|0|2
2303|OneRepublic - Connection|10.0|0|2
2303|Snail Mail - Stick|10.0|0|2
2303|Superorganism - Everybody Wants To Be Famous|10.0|0|2
2303|Tame Impala - 'Cause I'm A Man|10.0|0|2
2303|Tame Impala - The Moment|10.0|0|2
2303|The Beach Boys - Good Vibrations - Remastered|10.0|0|2
2303|태연 - Something New|10.0|0|2
2324|10cc - I'm Not in Love|10.0|0|1
2324|2NE1 - Hate You|10.0|0|1
2324|5 Seconds Of Summer - Woke Up In Japan|10.0|0|1
2324|AdriAnne Lenker - Jonathan|10.0|0|1
2324|Alex Anwandter - Vanidad|10.0|0|1
2324|Allie X - Lifted|10.0|0|1
2324|Aminé - Slide|10.0|0|1
2324|Ani DiFranco - Evolve|10.0|0|1
2324|ANNALIA - Cycles|10.0|0|1
2324|Ayesha Erotica - Literal Legend|10.0|0|1
2324|Badfinger - Name Of The Game - Remastered 2010|10.0|0|1
2324|Banks - Crowded Places|10.0|0|1
2324|BerryGood - Don't believe|10.0|0|1
2324|Birdeatsbaby - Feast Of Hammers|10.0|0|1
2324|Blackmill - Miracle|10.0|0|1
2324|Blood Orange - Family|10.0|0|1
2324|Bonez MC - Kokain|10.0|0|1
2324|Bonobo - Stay The Same (feat. Andreya Triana)|10.0|0|1
2324|BTS - Go Go|10.0|0|1
2324|Cansei de Ser Sexy - This Month, Day 10|10.0|0|1
2324|Cardi B - Get Up 10|10.0|0|1
2324|Carrie - The Musical - The Destruction|10.0|0|1
2324|Charli XCX & SOPHIE - No Angel (SOPHIE Version)|10.0|0|1
2324|Daft Punk - Fragments Of Time (feat. Todd Edwards)|10.0|0|1
2324|David Guetta - Let It Be Me (feat. Ava Max)|10.0|0|1
2324|Destroyer - Kaputt|10.0|0|1
2324|Digable Planets - Rebirth Of Slick (Cool Like Dat)|10.0|0|1
2324|Dizzy Fae - Lifestyle|10.0|0|1
2324|DJ Snake - Middle|10.0|0|1
2324|DragonForce - Operation Ground And Pound|10.0|0|1
2324|Earl Sweatshirt - Wool|10.0|0|1
2324|Elton John - Bennie And The Jets - Remastered 2014|10.0|0|1
2324|Eminem - Revival (interlude)|10.0|0|1
2324|Emma Louise - Wish You Well|10.0|0|1
2324|Fleetwood Mac - Caroline - Remastered|10.0|0|1
2324|Fleetwood Mac - Dreams|10.0|0|1
2324|Flight Of The Conchords - The Most Beautiful Girl (in The Room)|10.0|0|1
2324|Foxes - Glorious|10.0|0|1
2324|Frank Ocean - Fertilizer|10.0|0|1
2324|Frank Ocean - Moon River|10.0|0|1
2324|fun. - Carry On|10.0|0|1
2324|Girls Next Door - Deep Blue Eyes|10.0|0|1
2324|Girls' Generation-TTS - Baby Steps|10.0|0|1
2324|HAIM - Ready For You|10.0|0|1
2324|Hyolyn - Dally (feat. Gray)|10.0|0|1
2324|I DONT KNOW HOW BUT THEY FOUND ME - Do It All The Time|10.0|0|1
2324|Imogen Heap - Headlock|10.0|0|1
2324|Jay Park - FSU (feat. GASHI & Rich The Kid)|10.0|0|1
2324|Jay Rock - Wow Freestyle (feat. Kendrick Lamar)|10.0|0|1
2324|Jenny Hval - Heaven|10.0|0|1
2324|Jewel - You Were Meant For Me|10.0|0|1
2324|Jimmy Eat World - Sweetness|10.0|0|1
2324|John Cale - Child's Christmas in Wales|10.0|0|1
2324|John Cale - The Endless Plain Of Fortune|10.0|0|1
2324|Jonathan Groff - You'll Be Back|10.0|0|1
2324|Kanye West - Feedback|10.0|0|1
2324|Katy Perry - Fingerprints|10.0|0|1
2324|Kesha - Thinking Of You|10.0|0|1
2324|Keys N Krates - Getaway (feat. Mickey Shiloh & Noah)|10.0|0|1
2324|Kishi Bashi - Can't Let Go, Juno|10.0|0|1
2324|Knife Party - Power Glove|10.0|0|1
2324|LIL UZI VERT - 1600|10.0|0|1
2324|Lorde - Everybody Wants To Rule The World|10.0|0|1
2324|lost spaces - instant.romance|10.0|0|1
2324|M83 - Go!|10.0|0|1
2324|Mariah Carey - Forever|10.0|0|1
2324|Mariah Carey - Honey (So So Def Mix) (feat. Da Brat & JD)|10.0|0|1
2324|Mariah Carey - One and Only (feat. Twista)|10.0|0|1
2324|Mariah Carey - Underneath The Stars|10.0|0|1
2324|Mary Hopkin - Those Were The Days - Remastered 2010|10.0|0|1
2324|Maty Noyes - Boys Like You|10.0|0|1
2324|Maty Noyes - Lava Lamps (feat. Beekwilder)|10.0|0|1
2324|Maty Noyes - New Friends|10.0|0|1
2324|Maty Noyes - Perspective (feat. Hazers)|10.0|0|1
2324|Maty Noyes - Porn Star|10.0|0|1
2324|Maty Noyes - Spiraling Down|10.0|0|1
2324|Miley Cyrus - Girls Just Wanna Have Fun|10.0|0|1
2324|Miley Cyrus - When I Look at You|10.0|0|1
2324|Missing Heart - Charlene|10.0|0|1
2324|Mitski - Because Dreaming Costs Money, My Dear|10.0|0|1
2324|Mitski - Goodbye, My Danish Sweetheart|10.0|0|1
2324|Mitski - Shame|10.0|0|1
