Rank|Song|Total Points|Number Ones|Total Listeners
1960|New Order - Leave Me Alone - 2015 Remastered Version|11.0|0|1
1960|Nexus 5 hands - on|11.0|0|1
1960|Nick Jonas - Right Now (Robin Schulz VIP Remix) - Robin Schulz VIP Remix|11.0|0|1
1960|Oneohtrix Point Never - Americans|11.0|0|1
1960|Paul Rosenberg - Paul - Skit|11.0|0|1
1960|Pauline Oliveros - Fed Back 1|11.0|0|1
1960|Phoebe Bridgers - You Missed My Heart|11.0|0|1
1960|Plain White T's - Hey There Delilah|11.0|0|1
1960|Prides - Messiah|11.0|0|1
1960|PRISTIN V - Spotlight|11.0|0|1
1960|Purity Ring - Amenamy|11.0|0|1
1960|Quavo - GO ALL THE WAY|11.0|0|1
1960|Rae Sremmurd - Guatemala|11.0|0|1
1960|Red Dead Redemption 2: PS4/PS4 Pro vs Xbox One/Xbox One X - Every Console Tested|11.0|0|1
1960|Rezz - Lost|11.0|0|1
1960|Rhye - The Fall|11.0|0|1
1960|Rudimental - Feel The Love - (feat. John Newman)|11.0|0|1
1960|Shakira - Spy (feat. Wyclef Jean)|11.0|0|1
1960|Sigur Rós - Starálfur|11.0|0|1
1960|Slowdive - Alison|11.0|0|1
1960|Small Faces - Ogdens' Nut Gone Flake (Stereo)|11.0|0|1
1960|St. Vincent - Happy Birthday, Johnny|11.0|0|1
1960|Suzanne Vega - Gypsy|11.0|0|1
1960|Tails - Ghosted|11.0|0|1
1960|Taylor Swift - 22|11.0|0|1
1960|The Clash at Demonhead - Black Sheep|11.0|0|1
1960|The Marías - Over The Moon|11.0|0|1
1960|The Strokes - Electricityscape|11.0|0|1
1960|The Try Guys Test Sleep - Deprived Driving|11.0|0|1
1960|The Wonder Years - Passing Through a Screen Door|11.0|0|1
1960|Theophilus London - Only You (feat. Tame Impala)|11.0|0|1
1960|Thunderstorm - Rain - Sound Of Nature|11.0|0|1
1960|Tirzah - Holding On|11.0|0|1
1960|Urban Cone - Comfort Me|11.0|0|1
1960|Valentino Khan - Pump|11.0|0|1
1960|WEKI MEKI - True Valentine|11.0|0|1
1960|Wilco - How To Fight Loneliness|11.0|0|1
1960|Years & Years - Palo Santo|11.0|0|1
1960|Years & Years - Take Shelter|11.0|0|1
1960|Yves Tumor - Noid|11.0|0|1
1960|マリオ　フリークス　オーケストラ - Fight (In The Presence Of The Enemy ~ Enemy Transformation BGM)|11.0|0|1
2064|Ariana Grande - Bad Decisions|10.5|0|4
2064|David Guetta, Bebe Rexha & J Balvin - Say My Name|10.5|0|4
2064|Taylor Swift - Clean|10.5|0|4
2067|Bradley Cooper - Out Of Time|10.5|0|3
2067|Charli XCX - Boys|10.5|0|3
2067|Kali Uchis - Your Teeth In My Neck|10.5|0|3
2067|Kero Kero Bonito - Break|10.5|0|3
2067|Kero Kero Bonito - Lipslap|10.5|0|3
2067|Lady Gaga - Paparazzi|10.5|0|3
2067|Maren Morris - Rich|10.5|0|3
2067|NoName - Prayer Song|10.5|0|3
2075|Aphex Twin - 4 bit 9d api+e+6 (126.26)|10.5|0|2
2075|Big Sean - Dance (A$$) Remix|10.5|0|2
2075|Coldplay - Paradise|10.5|0|2
2075|Daft Punk - Get Lucky (feat. Pharrell Williams)|10.5|0|2
2075|Dreamcatcher - Full Moon|10.5|0|2
2075|Dreamcatcher - wHAt|10.5|0|2
2075|Earth, Wind & Fire - September|10.5|0|2
2075|Estelle - American Boy (feat. Kanye West)|10.5|0|2
2075|FKA twigs - Water Me|10.5|0|2
2075|Hippo Campus - Way It Goes|10.5|0|2
2075|LIL PEEP - Benz Truck (гелик)|10.5|0|2
2075|Little Mix - Touch|10.5|0|2
2075|LOOΠΔ - Stylish|10.5|0|2
2075|Mariah Carey - It's Like That|10.5|0|2
2075|MONSTA X - Oh My|10.5|0|2
2075|No Doubt - Don't Speak|10.5|0|2
2075|Ralph - Weather|10.5|0|2
2075|RM - tokyo|10.5|0|2
2075|Saweetie - Icy Grl|10.5|0|2
2075|Sidney Gish - Sophisticated Space|10.5|0|2
2075|Snail Mail - Full Control|10.5|0|2
2075|SZA - Drew Barrymore|10.5|0|2
2075|Taylor Swift - Bad Blood|10.5|0|2
2075|The 1975 - Chocolate|10.5|0|2
2075|Zendaya - Something New|10.5|0|2
2100|5 Seconds Of Summer - Voodoo Doll|10.5|0|1
2100|6ix9ine - GOTTI|10.5|0|1
2100|6ix9ine - KOODA|10.5|0|1
2100|831 - 致青春|10.5|0|1
2100|Ab-Soul - Bloody Waters (with Anderson .Paak & James Blake)|10.5|0|1
2100|Action Bronson - Baby Blue (feat. Chance The Rapper)|10.5|0|1
2100|Alan Walker - Darkside|10.5|0|1
2100|Allie X - Misbelieving|10.5|0|1
2100|Alma - Cowboy|10.5|0|1
2100|Ama Lou - Wire|10.5|0|1
2100|Andy Mineo - Coming In Hot|10.5|0|1
2100|Arctic Monkeys - Fireside|10.5|0|1
2100|Arctic Monkeys - Mad Sounds|10.5|0|1
2100|Arctic Monkeys - Snap Out Of It|10.5|0|1
2100|Arctic Monkeys - Why'd You Only Call Me When You're High?|10.5|0|1
2100|Azealia Banks - NATHAN (feat. Styles P)|10.5|0|1
2100|B.B. King - You Upset Me, Baby|10.5|0|1
2100|Bad Wolves - Zombie|10.5|0|1
2100|Bebe Rexha - That's It (feat. Gucci Mane & 2 Chainz)|10.5|0|1
2100|Bleachers - Shadow|10.5|0|1
2100|Blondie - The Tide Is High - Remastered|10.5|0|1
2100|Boards Of Canada - Orange Romeda|10.5|0|1
2100|Bob Dylan - One More Cup Of Coffee|10.5|0|1
2100|Boy - Rivers Or Oceans|10.5|0|1
2100|Britney Spears - Make Me... (feat. G-Eazy)|10.5|0|1
2100|Bülow - Like This Guy|10.5|0|1
2100|Calm - Sin Of Silence|10.5|0|1
2100|Calvin Harris - My Way|10.5|0|1
2100|Cardi B - Bickenhead|10.5|0|1
2100|Cardi B - Lick (feat. Offset)|10.5|0|1
2100|Carly Rae Jepsen - Drive|10.5|0|1
2100|Chance The Rapper - Juke Jam (feat. Justin Bieber & Towkio)|10.5|0|1
2100|Chance The Rapper - Same Drugs|10.5|0|1
2100|Charli XCX - Dreamer (feat. Starrah and Raye)|10.5|0|1
2100|Charli XCX - Our Boyfriend|10.5|0|1
2100|Charli XCX/SOPHIE - Round n Round|10.5|0|1
2100|Cher - Believe|10.5|0|1
2100|Christina Aguilera - Candyman|10.5|0|1
2100|Ciara - One, Two Step (feat. Missy Elliott)|10.5|0|1
2100|CL - Hello Bitches|10.5|0|1
2100|Clara Mae - I'm Not Her|10.5|0|1
2100|Daft Punk - Voyager|10.5|0|1
2100|Dan Romer - Annie and Owen|10.5|0|1
2100|Danny Sunshine - Never Thought|10.5|0|1
2100|deadmau5 - Seeya|10.5|0|1
2100|Demi Lovato - Shouldn't Come Back|10.5|0|1
2100|Disturbed - A Reason To Fight|10.5|0|1
2100|Easyfun - Blink|10.5|0|1
2100|Eden - forever//over|10.5|0|1
2100|Eden - start//end|10.5|0|1
2100|Eden - wrong|10.5|0|1
2100|Eli Shane - I Call Things Indie|10.5|0|1
2100|Eminem - Love Game|10.5|0|1
2100|Enya - Only Time|10.5|0|1
2100|Esperanza Spalding - 12 Little Spells|10.5|0|1
2100|Esperanza Spalding - Dancing The Animal|10.5|0|1
2100|Exo - 내가 미쳐 Going Crazy|10.5|0|1
2100|F*** Flop Kim Petras - All The Time|10.5|0|1
2100|Fei - 괜찮아 괜찮아 Fantasy|10.5|0|1
2100|Fiona Apple - Fast As You Can|10.5|0|1
2100|Fleetwood Mac - Never Going Back Again|10.5|0|1
2100|Fleetwood Mac - That's Enough for Me|10.5|0|1
2100|Fleetwood Mac - Think About Me|10.5|0|1
2100|Fleetwood Mac - Walk a Thin Line|10.5|0|1
2100|Foster The People - SHC|10.5|0|1
2100|Girl Ray - Trouble (Bonus Track)|10.5|0|1
2100|Grimes - Belly Of The Beat|10.5|0|1
2100|HalfNoise - She Said|10.5|0|1
2100|Halsey - Strangers|10.5|0|1
2100|Hank Williams - Wedding Bells Version|10.5|0|1
2100|Harunemuri - Underground|10.5|0|1
2100|Helena Deland - A Stone is a Stone|10.5|0|1
2100|Helena Deland - Claudion|10.5|0|1
2100|Helena Deland - Lean on You|10.5|0|1
2100|Helena Deland - Rise|10.5|0|1
2100|Helena Deland - Take It All|10.5|0|1
2100|Helena Deland - There Are a Thousand|10.5|0|1
2100|I DONT KNOW HOW BUT THEY FOUND ME - Choke|10.5|0|1
2100|J. Cole - Album Of The Year - Freestyle|10.5|0|1
2100|James Blake - Retrograde|10.5|0|1
2100|Jayce Cantor - Drunk on You|10.5|0|1
2100|Jess Glynne - 123|10.5|0|1
2100|Jesse McCartney - She's No You|10.5|0|1
2100|John Legend - Penthouse Floor|10.5|0|1
2100|Jon Bellion - iRobot|10.5|0|1
2100|Kanye West - All Of The Lights|10.5|0|1
2100|Katy Perry - Firework|10.5|0|1
2100|Kero Kero Bonito - Kero Kero Bonito|10.5|0|1
2100|King Crimson - Devil Dogs Of Tessellation Row|10.5|0|1
2100|La La Land Cast - Another Day Of Sun - From "La La Land" Soundtrack|10.5|0|1
2100|LADIES' CODE - Kiss Kiss|10.5|0|1
2100|Lana Del Rey - Fucked My Way Up To The Top|10.5|0|1
2100|Lenka - Everything at Once|10.5|0|1
2100|Lights - Follow You Down (Acoustic)|10.5|0|1
2100|Lights - Giants|10.5|0|1
2100|LIL PUMP - Boss|10.5|0|1
2100|LIL PUMP - Multi Millionaire (feat. Lil Uzi Vert)|10.5|0|1
2100|London On Da Track - No Flag|10.5|0|1
2100|loote - Back Together|10.5|0|1
2100|LOOΠΔ - Love Cherry Motio|10.5|0|1
2100|LOOΠΔ 1/3 - Fairy Tale|10.5|0|1
2100|LOOΠΔ 1/3 - You and Me Together|10.5|0|1
2100|Lucas Nord - Run On Love|10.5|0|1
2100|Lucie Silvas - Kite|10.5|0|1
2100|Madonna - Everybody|10.5|0|1
2100|Mereba - Black Truck|10.5|0|1
2100|Mike Will Made-It - Black Barbies|10.5|0|1
2100|Milk & Bone - interlude II|10.5|0|1
2100|Mormor - Whatever Comes To Mind|10.5|0|1
2100|NCT 127 - 0 Mile|10.5|0|1
2100|NCT 127 - Baby Don't Like It 나쁜 짓|10.5|0|1
2100|Neutral Milk Hotel - In The Aeroplane Over The Sea|10.5|0|1
2100|Nickelback - Gotta Be Somebody|10.5|0|1
2100|Nile Rodgers - Till The World Falls|10.5|0|1
2100|Nirvana - Lake Of Fire|10.5|0|1
2100|Normandie - Collide|10.5|0|1
2100|Normandie - Enough|10.5|0|1
2100|Northeast Party House - Redbone - triple j Like A Version|10.5|0|1
2100|Now, Now - Holy Water|10.5|0|1
2100|Now, Now - Saved|10.5|0|1
2100|One Direction - perfEct|10.5|0|1
2100|Original Broadway Cast Of Mean Girls - Revenge Party|10.5|0|1
2100|Panic! at The Disco - Nearly Witches (Ever Since We Met...)|10.5|0|1
2100|Paramore - Careful|10.5|0|1
2100|Paramore - Proof|10.5|0|1
2100|Paramore - Still into You|10.5|0|1
2100|Peaches - Downtown|10.5|0|1
2100|Peaches - Give ‘Er|10.5|0|1
2100|Peaches - Hit It Hard|10.5|0|1
2100|Peaches - Rock The Shocker|10.5|0|1
2100|Peaches - Slippery Dick|10.5|0|1
2100|Peaches - You Love It (No Sample)|10.5|0|1
2100|Phantogram - All Dried Up|10.5|0|1
2100|Playboi Carti - Bussdown (unreleased)|10.5|0|1
2100|Polina - Little Babylon|10.5|0|1
2100|Prince - 7|10.5|0|1
2100|Pusha T - Hard Piano (feat. Rick Ross)|10.5|0|1
2100|Pusha T - If You Know You Know|10.5|0|1
2100|Pusha T - Santeria|10.5|0|1
2100|Pusha T - What Would Meek Do? (feat. Kanye West)|10.5|0|1
2100|Rae Sremmurd - Lit Like Bic|10.5|0|1
2100|Ray Charles - You Be My Baby|10.5|0|1
2100|Ryan Gosling - A Lovely Night - From "La La Land" Soundtrack|10.5|0|1
2100|Sam Smith - BuRnInG|10.5|0|1
2100|Sam Smith - oNE lAST SoNg|10.5|0|1
2100|Sara Bareilles - Bad Idea|10.5|0|1
2100|Sara Bareilles - Theodosia Reprise|10.5|0|1
2100|Sauti Sol - Tujiangalie|10.5|0|1
2100|Shakka - Man Down (feat. AlunaGeorge)|10.5|0|1
2100|Shenseea - Love I Got For U|10.5|0|1
2100|SHINee - 방백 (Aside)|10.5|0|1
2100|Sigala - Feels Like Home|10.5|0|1
2100|Slothrust - Birthday Cake|10.5|0|1
2100|St. Vincent - Marrow|10.5|0|1
2100|St. Vincent - Pills|10.5|0|1
2100|Super Junior-D&E - 너는 나만큼 (Growing Pains)|10.5|0|1
2100|SUPERFRUIT - Fantasy|10.5|0|1
2100|Swim Good Now - Since U Asked (feat. Merival)|10.5|0|1
2100|The 6ths - Movies In My Head|10.5|0|1
2100|The Beatles - You Won't See Me - Remastered 2009|10.5|0|1
2100|The Doors - Alabama Song (Whisky Bar)|10.5|0|1
2100|The Internet - Dontcha|10.5|0|1
2100|The Killers - The Man|10.5|0|1
2100|The National - A Reasonable Man (I Don't Mind)|10.5|0|1
2100|The National - About Today|10.5|0|1
2100|The National - All Dolled-Up in Straps|10.5|0|1
2100|The National - Cherry Tree|10.5|0|1
2100|The National - Murder Me Rachael (Live)|10.5|0|1
2100|The National - Wasp Nest|10.5|0|1
2100|The Supermen Lovers - Starlight|10.5|0|1
2100|The War on Drugs - Touch Of Grey|10.5|0|1
2100|Troye Sivan - Better Now - Recorded At Spotify Studios NYC|10.5|0|1
2100|U2 - You're The Best Thing About Me|10.5|0|1
2100|Upside Down Kingdom - The Beatitudes|10.5|0|1
2100|Wagakkiband - Senbonzakura|10.5|0|1
2100|Weezer - Perfect Situation|10.5|0|1
2100|Werewolf Bar Mitzvah - FULL SONG|10.5|0|1
2100|Whitney Houston - Greatest Love Of All|10.5|0|1
2100|Xiu Xiu - Fabulous Muscles (Mama Black Widow Version)|10.5|0|1
2100|Xiu Xiu - Fast Car|10.5|0|1
2100|Иван Дорн - Телепорт|10.5|0|1
2100|Иван Дорн - Ты всегда в плюсе - Silent Track|10.5|0|1
2282|Tyler, The Creator - See You Again|10.0|0|5
2282|WJSN - SAVE ME, SAVE YOU|10.0|0|5
2284|Annalisa - Used To you|10.0|0|3
2284|Charlie Puth - Attention|10.0|0|3
2284|Florence + The Machine - Hunger|10.0|0|3
2284|Khalid - LOCATION|10.0|0|3
2284|Years & Years - If You're Over Me|10.0|0|3
2289|Alvvays - Forget About Life|10.0|0|2
2289|Beach House - LEMON GLOW|10.0|0|2
2289|blink-182 - I MISS YOU|10.0|0|2
2289|BROCKHAMPTON - JUNKY|10.0|0|2
2289|Chico Buarque - Apesar de você|10.0|0|2
2289|Danny Brown - Ain't It Funny|10.0|0|2
2289|Drake - One Dance|10.0|0|2
2289|Drake - Ratchet Happy Birthday|10.0|0|2
2289|Father John Misty - Pure Comedy|10.0|0|2
2289|Fickle Friends - Hard To Be Myself|10.0|0|2
2289|Fleetwood Mac - Gypsy|10.0|0|2
2289|Jay-Z & Kanye West - Niggas in Paris|10.0|0|2
2289|Jessie Reyez - Imported (feat. JRM)|10.0|0|2
2289|Justin Bieber - Love Yourself|10.0|0|2
2289|Kanye West - Heartless|10.0|0|2
2289|Katy Perry - Legendary Lovers|10.0|0|2
2289|Lana Del Rey - Off To The Races|10.0|0|2
2289|Led Zeppelin - Immigrant Song|10.0|0|2
2289|LOOΠΔ / ODD EYE CIRCLE - ODD Front|10.0|0|2
2289|Metric - Dark Saturday|10.0|0|2
2289|Natalie Imbruglia - Torn|10.0|0|2
2289|Nelly Furtado - Promiscuous|10.0|0|2
2289|Of Monsters and Men - Yellow Light|10.0|0|2
2289|Purity Ring - Flood on The Floor|10.0|0|2
2289|Red Velvet - 빨간 맛 Red Flavor|10.0|0|2
2289|Say Lou Lou - Under The Milky Way|10.0|0|2
2289|Smino - L.M.F.|10.0|0|2
2289|The Aces - Lovin' Is Bible|10.0|0|2
2289|The Cure - Just Like Heaven|10.0|0|2
2289|The Knocks - Love Me Like That (feat. Carly Rae Jepsen)|10.0|0|2
2289|The Wonder Years - The Bastards, The Vultures, The Wolves|10.0|0|2
2289|TLC - No Scrubs|10.0|0|2
2289|Travi$ Scott - Don't Play|10.0|0|2
2289|이달의 소녀 1/3 - 지금 더 좋아해|10.0|0|2
2323|Abir - Young & Rude|10.0|0|1
2323|Adam Pascal - One Song Glory|10.0|0|1
2323|Aly & AJ - Take Me|10.0|0|1
2323|Angèle - Tout oublier|10.0|0|1
2323|Anna Nalick - Breathe (2 AM)|10.0|0|1
2323|Arctic Monkeys - Star Treatment|10.0|0|1
2323|Aurora - Forgotten Love|10.0|0|1
2323|Baekhyun - YOUNG|10.0|0|1
2323|Bambee - Bumble Bee|10.0|0|1
2323|Banks - Trainwreck|10.0|0|1
2323|Beck - Girl|10.0|0|1
2323|Biirdie - Careless & Unconcerned|10.0|0|1
2323|blink-182 - Down|10.0|0|1
2323|blink-182 - Not Now|10.0|0|1
2323|Brett Dennen - Sydney (I'll Come Running)|10.0|0|1
2323|Charlie Puth - One Call Away|10.0|0|1
2323|Christine and The Queens - Half Ladies|10.0|0|1
2323|Connor Spiotto - The Villain I Appear To Be|10.0|0|1
2323|Denai Moore - TWILIGHT|10.0|0|1
2323|Descendents - I Wanna Be A Bear|10.0|0|1
2323|DJ Khaled - Wild Thoughts - Medasin Dance Remix|10.0|0|1
2323|DJ Shadow - Nobody Speak|10.0|0|1
2323|Ella Eyre - If I Go|10.0|0|1
2323|Eric Carmen - Hey Deanie (Digitally Remastered 1997)|10.0|0|1
2323|EXO-K - HISTORY|10.0|0|1
2323|Geotic - Gondolier|10.0|0|1
2323|Geotic - Swiss Bicycle|10.0|0|1
2323|Geotic - Town Square|10.0|0|1
2323|Goo Goo Dolls - So Alive|10.0|0|1
2323|Gus Dapperton - Gum, Toe and Sole|10.0|0|1
2323|Gwen Stefani - Where Would I Be?|10.0|0|1
2323|I Fight Dragons - Money|10.0|0|1
2323|Ian Brown - First World Problems|10.0|0|1
2323|Iggy Azalea - Kream (feat. Tyga)|10.0|0|1
2323|Jack Antonoff & MØ - Never Fall In Love|10.0|0|1
2323|Janelle Monáe - Sally Ride|10.0|0|1
2323|Janelle Monáe - Tightrope - The Solo Version|10.0|0|1
2323|Joey Purp - Godbody - Pt. 2|10.0|0|1
2323|Jónsi - Sticks & Stones|10.0|0|1
2323|K.I.D - I Don't Change|10.0|0|1
2323|Kanye West - The New Workout Plan|10.0|0|1
2323|Kanye West - Violent Crimes|10.0|0|1
2323|Kap G - Marvelous Day (feat. Lil Uzi Vert & Gunna)|10.0|0|1
2323|Katy Perry - If You Can Afford Me|10.0|0|1
2323|Kelly Clarkson - Love So Soft|10.0|0|1
2323|Kris Wu - 18|10.0|0|1
2323|Kwamie Liv - Follow My Heart|10.0|0|1
2323|KWAYE - Paralyzed|10.0|0|1
2323|Lana Del Rey - Get Free|10.0|0|1
2323|Lil Baby - Yes Indeed|10.0|0|1
2323|Lil Blurry - Now I Made It|10.0|0|1
2323|Lil Ugly Mane - Breeze Em Out|10.0|0|1
2323|Lil' Kim - Nasty One|10.0|0|1
2323|Lorde - Supercut - El-P Remix|10.0|0|1
2323|Mariah Carey - Obsessed|10.0|0|1
2323|Maroon 5 - Animals|10.0|0|1
2323|Massive Attack - Teardrop|10.0|0|1
2323|Megan Thee Stallion - Hot Girl|10.0|0|1
2323|Michael Jackson - Chicago (original version)|10.0|0|1
2323|MihTy - Perfect Timing|10.0|0|1
2323|MihTy - Take Your Time|10.0|0|1
2323|MihTy - These Days|10.0|0|1
2323|Milo - aubergine cloak|10.0|0|1
2323|Milo - deposition regarding The green horse for rap|10.0|0|1
2323|Milo - failing The stress test (iguessillbeheadingthen)|10.0|0|1
2323|Milo - galahad in goosedown (fiat iustitia et pereat mundus)|10.0|0|1
2323|Milo - mid answer trying To remember what The question is|10.0|0|1
2323|Milo - mythbuilding exercise no.9|10.0|0|1
2323|Milo - nominy|10.0|0|1
2323|Milo - pure scientific intelligence (quantum)|10.0|0|1
2323|Milo - tiptoe|10.0|0|1
2323|Miya Folick - Premonitions|10.0|0|1
2323|Miya Folick - Stock Image|10.0|0|1
2323|Mojave 3 - After All|10.0|0|1
2323|Mojave 3 - Candle Song 3|10.0|0|1
2323|Mojave 3 - Mercy|10.0|0|1
2323|Mojave 3 - Pictures|10.0|0|1
2323|Mojave 3 - Sarah|10.0|0|1
2323|Mojave 3 - Tomorrow's Taken|10.0|0|1
2323|Mojave 3 - Where is The Love|10.0|0|1
2323|Mojave 3 - You're Beautiful|10.0|0|1
2323|Nas - One Love|10.0|0|1
2323|NCT - YESTODAY|10.0|0|1
2323|NCT 127 - Come Back|10.0|0|1
2323|NCT 127 - Fly Away with Me|10.0|0|1
2323|NCT 127 - Knock On|10.0|0|1
2323|NCT 127 - My Van|10.0|0|1
2323|NCT 127 - Replay (PM 01:27)|10.0|0|1
2323|NCT 127 - Run Back 2 U - Bonus Track|10.0|0|1
2323|NEEDTOBREATHE - Brother (feat. Gavin DeGraw)|10.0|0|1
2323|Nicole Dollanganger - American Tradition|10.0|0|1
2323|Nicole Dollanganger - Lacrymaria Olor|10.0|0|1
2323|Nicole Dollanganger - My Baby|10.0|0|1
2323|Nina Simone - I Put a Spell on You|10.0|0|1
2323|of Montreal - We Were Born The Mutants Again With Leafling|10.0|0|1
2323|Panic! at The Disco - Hey Look Ma, I Made It|10.0|0|1
2323|Petal - 15|10.0|0|1
2323|Porter Robinson - Shelter|10.0|0|1
2323|Post Malone - Takin' SHoTs|10.0|0|1
2323|rak-su - I Want You To Freak|10.0|0|1
2323|Reel Big Fish - You Can't Have All Of Me|10.0|0|1
2323|Renée Zellweger - Nowadays/Hot Honey Rag - Medley Title|10.0|0|1
2323|Rock City - Don't You Worry|10.0|0|1
2323|Ryan Dominic - Lucy - Ryan Dominic Remix|10.0|0|1
2323|RÜFÜS DU SOL - New Sky|10.0|0|1
2323|RÜFÜS DU SOL - No Place|10.0|0|1
2323|Sara Salamat - A Place Where I Belong|10.0|0|1
2323|Sara Salamat - Gotta Get Away|10.0|0|1
2323|Sara Salamat - Honey (Interlude)|10.0|0|1
2323|Sara Salamat - Turn Out|10.0|0|1
2323|SCARLXRD - HXW THEY JUDGE|10.0|0|1
2323|Shiba San - Oh My God|10.0|0|1
2323|Shiba San - What's On My Mind|10.0|0|1
2323|Skizzy Mars - Come A Little Closer|10.0|0|1
2323|SOB X RBE - Paramedic!|10.0|0|1
2323|Stand Atlantic - Lavender Bones|10.0|0|1
2323|Steve Lacy - C U Girl|10.0|0|1
2323|Steve Lacy - Ryd|10.0|0|1
2323|Sum 41 - Still Waiting|10.0|0|1
2323|Suran - Calling in Love(feat.Beenzino)|10.0|0|1
2323|T-ARA - Sugar Free|10.0|0|1
2323|Talk Talk - After The Flood|10.0|0|1
2323|Talk Talk - Ascension Day|10.0|0|1
2323|Talk Talk - New Grass|10.0|0|1
2323|Talk Talk - Runeii|10.0|0|1
2323|Talk Talk - Taphead|10.0|0|1
2323|Taylor Swift - Back To December (US Version)|10.0|0|1
2323|Taylor Swift - Haunted (Acoustic Version)|10.0|0|1
2323|The 1975 - Heart Out|10.0|0|1
2323|The 1975 - Menswear|10.0|0|1
2323|The Cure - Friday I'm in Love|10.0|0|1
2323|The Decemberists - Won't Want for Love (Margaret in The Taiga)|10.0|0|1
2323|The Knocks - Brazilian Soul (feat. Sofi Tukker)|10.0|0|1
2323|The Necromancers - Join The Dead Ones|10.0|0|1
2323|The Necromancers - Secular Lord|10.0|0|1
2323|The Polar Boys - Barbados|10.0|0|1
2323|The Weekend Riot - Better Off This Way|10.0|0|1
2323|The Wombats - Turn - (feat. Dagny)|10.0|0|1
2323|The Wonder Years - Thanks for The Ride|10.0|0|1
2323|Toby Fox - MeGaLoVania|10.0|0|1
2323|Travi$ Scott - Oh My Dis Side (feat. Quavo)|10.0|0|1
2323|TWICE - Dance The Night Away|10.0|0|1
2323|Tyler Burkhart - At The park|10.0|0|1
2323|Usher x Zaytoven - Stay at Home (feat. Future)|10.0|0|1
2323|XXANAXX - Miliony planet|10.0|0|1
2323|Youth Lagoon - 17|10.0|0|1
2323|Yumi Zouma - In Camera|10.0|0|1
2323|Zayn - PILLOWTALK|10.0|0|1
2323|ZHU - My Life|10.0|0|1
2323|서현 - 달빛 (Moonlight)|10.0|0|1
2473|Charli XCX - Lucky|9.5|0|5
2474|The Weeknd & Kendrick Lamar - Pray For Me|9.5|0|4
2475|5 Seconds Of Summer - If Walls Could Talk|9.5|0|3
2475|5 Seconds Of Summer - Moving Along|9.5|0|3
2475|5 Seconds Of Summer - Woke Up in Japan|9.5|0|3
2475|Carly Rae Jepsen - I Didn't Just Come Here To Dance|9.5|0|3
2475|Khalid & Normani - Love Lies|9.5|0|3
2475|Mumford & Sons - If I Say|9.5|0|3
2475|Tame Impala - The Less I Know The Better|9.5|0|3
2482|Charli XCX - Blame It On U|9.5|0|2
2482|Denzel Curry - Switch It Up|9.5|0|2
2482|Kanye West - Highlights|9.5|0|2
2482|Kanye West - Low Lights|9.5|0|2
2482|Lorde - Bravado|9.5|0|2
2482|Low - Always Trying To Work It Out|9.5|0|2
2482|Maroon 5 - Beautiful Goodbye|9.5|0|2
2482|Marshmello - Happier - SPENCE Remix|9.5|0|2
2482|Mick Jenkins - Heron Flow (feat. Julien Bell)|9.5|0|2
2482|Mick Jenkins - Stress Fracture (feat. Mikahl Anthony)|9.5|0|2
2482|Miguel - Adorn|9.5|0|2
2482|RÜFÜS DU SOL - Lost in My Mind|9.5|0|2
2482|中田ヤスタカ - Crazy Crazy (feat. Charli XCX & Kyary Pamyu Pamyu)|9.5|0|2
2495|A$AP Ferg - SHABBA|9.5|0|1
2495|Aaliyah - Are You That Somebody|9.5|0|1
2495|Aaliyah - Back & Forth|9.5|0|1
2495|Aaliyah - Read Between The Lines|9.5|0|1
2495|Aaliyah - Street Thing|9.5|0|1
2495|Aaliyah - Throw Your Hands Up|9.5|0|1
2495|Aaliyah - We Need a Resolution|9.5|0|1
2495|Aly & AJ - I Know|9.5|0|1
2495|Angel Olsen - Give It Up|9.5|0|1
2495|Annie - My Love Is Better|9.5|0|1
2495|Anthrax - Blood Eagle Wings|9.5|0|1
2495|Aphex Twin - Tha|9.5|0|1
2495|Arca - alive|9.5|0|1
2495|Arcade Fire - Rebellion (Lies)|9.5|0|1
2495|Arty - Rain|9.5|0|1
2495|B.o.B - Airplanes (feat. Hayley Williams)|9.5|0|1
2495|bazzi - 3:15|9.5|0|1
2495|Bear's Den - Auld Wives|9.5|0|1
2495|Bear's Den - Fortress|9.5|0|1
2495|ben platt - Waving Through A Window|9.5|0|1
2495|Beyoncé - Kitty Kat|9.5|0|1
2495|Beyoncé - Naughty Girl|9.5|0|1
2495|Big Sean - What Goes Around|9.5|0|1
2495|BLACKPINK - So Hot (THEBLACKLABEL Remix)|9.5|0|1
2495|Bleachers - Hate That You Know Me|9.5|0|1
2495|Boostee - Nan nan nan|9.5|0|1
2495|Boston - Foreplay / Long Time|9.5|0|1
2495|boy pablo - Sick Feeling|9.5|0|1
2495|boy pablo - t-shirt|9.5|0|1
2495|boy pablo - wtf|9.5|0|1
2495|Bring It On: The Musical - Original Broadway Cast - Eva's Rant|9.5|0|1
2495|Britney Spears - Showdown|9.5|0|1
2495|Caramell - Vad heter du?|9.5|0|1
2495|CHVRCHES - Clearest Blue|9.5|0|1
2495|City Morgue - 33rd Blakk Glass|9.5|0|1
2495|Cloud Nothings - Another Way Of Life|9.5|0|1
2495|Coldplay/Musicfire.in - Magic - Musicfire.in|9.5|0|1
2495|CupcakKe - Birth Mark|9.5|0|1
2495|Danny Brown - Party All The Time|9.5|0|1
