Rank|Song|Total Points|Number Ones|Total Listeners
---|---|---|---|---|---
1|Charli XCX - No Angel|2172.0|57|195
2|Charli XCX - Focus|1708.5|23|158
3|Florence + The Machine - Hunger|602.5|5|76
4|Ariana Grande - The Light Is Coming (feat. Nicki Minaj)|512.5|3|62
5|Florence + The Machine - South London Forever|487.0|1|58
6|Florence + The Machine - June|456.5|3|53
7|Drake - Don't Matter To Me (feat. Michael Jackson)|456.0|8|55
8|Florence + The Machine - The End Of Love|410.5|6|50
9|Charli XCX - 5 In The Morning|395.0|0|48
10|Drake - Summer Games|378.5|6|46
11|Sophie - Immaterial|375.5|2|48
12|Drake - Nonstop|353.5|4|55
13|Florence + The Machine - Sky Full Of Song|353.5|0|48
14|Mitski - Nobody|352.5|5|35
15|Florence + The Machine - Patricia|344.5|2|45
16|Drake - Nice For What|332.0|1|47
17|Drake - Emotionless|320.5|3|43
18|Florence + The Machine - Big God|314.0|0|47
19|Troye Sivan - Dance To This (feat. Ariana Grande)|308.5|3|36
20|Ariana Grande - No Tears Left To Cry|307.0|4|45
21|Florence + The Machine - Grace|296.0|0|41
22|Cardi B - I Like It (feat. Bad Bunny & J Balvin)|290.0|5|36
23|Years & Years - All for You|264.5|4|28
24|Florence + The Machine - No Choir|260.5|0|42
25|Florence + The Machine - 100 Years|253.5|2|37
26|BLACKPINK - DDU-DU DDU-DU|252.5|2|32
27|Bebe Rexha - I'm a Mess|243.0|3|28
28|Drake - In My Feelings|212.5|4|29
29|Let's Eat Grandma - Hot Pink|194.5|3|25
30|Drake - 8 Out Of 10|192.0|0|35
31|Nicki Minaj - Bed (feat. Ariana Grande)|183.0|1|31
32|Clean Bandit - Solo (feat. Demi Lovato)|181.5|2|24
33|MOMOLAND - BAAM|181.5|6|15
34|Cheat Codes & Little Mix - Only You|177.0|2|20
35|The Carters - Apeshit|176.0|2|27
36|Taylor Swift - Delicate|173.5|3|21
37|Drake - Mob Ties|161.5|1|31
38|5 Seconds Of Summer - Youngblood|159.5|2|23
39|Let's Eat Grandma - It's Not Just Me|153.5|0|25
40|Drake - Sandra's Rose|151.5|0|25
41|Selena Gomez - Back To You|151.5|2|20
42|Sophie - Faceshopping|150.0|1|21
43|Troye Sivan - Bloom|149.5|2|18
44|Let's Eat Grandma - Falling Into Me|148.0|2|21
45|Drake - I'm Upset|147.0|1|25
46|Calvin Harris & Dua Lipa - One Kiss|146.0|1|26
47|Drake - Talk Up (feat. Jay-Z)|145.0|2|29
48|Sophie - Ponyboy|138.0|1|20
49|Demi Lovato - Sober|133.0|2|17
50|Drake - God's Plan|131.0|0|27
51|Drake - Survival|127.5|0|35
52|Drake - Peak|123.0|0|24
53|Panic! at The Disco - Hey Look Ma, I Made It|120.5|1|16
54|Let's Eat Grandma - Donnie Darko|120.0|3|13
55|Kim Petras - I Don't Want It At All|119.0|1|13
56|BLACKPINK - Forever Young|115.5|1|14
57|Sophie - Is It Cold In The Water?|113.5|1|23
58|Drake - Blue Tint|113.0|1|19
59|Panic! at The Disco - High Hopes|113.0|0|17
60|Drake - Elevate|111.0|0|28
61|Gorillaz - Humility (feat. George Benson)|110.5|2|18
62|Lorde - Green Light|108.0|1|17
63|Teyana Taylor - WTP|108.0|2|9
64|Panic! at The Disco - Say Amen (Saturday Night)|105.0|0|17
65|Sophie - Infatuation|103.5|0|22
66|Kids See Ghosts - Freeee (Ghost Town Pt. 2)|102.5|0|16
67|Taylor Swift - Style|101.0|2|12
68|Panic! at The Disco - Roaring 20s|97.0|0|12
69|Kim Petras - Heart To Break|95.0|1|13
70|Nicki Minaj - Chun-Li|94.5|1|10
71|Kids See Ghosts - Feel The Love|94.0|0|17
72|Drake - That's How You Feel|93.0|1|20
73|Janelle Monáe - Screwed (feat. Zoë Kravitz)|92.0|0|14
74|Let's Eat Grandma - Whitewater|91.0|0|17
75|Janelle Monáe - Make Me Feel|90.0|0|18
76|Death Grips - Death Grips Is Online|90.0|0|11
77|Lizzo - Boys|87.0|0|13
78|Childish Gambino - This Is America|86.5|0|14
79|RuPaul - American (feat. The Cast Of RuPaul's Drag Race, Season 10)|86.5|2|8
80|Years & Years - If You're Over Me|85.5|1|9
81|Drake - Can't Take A Joke|84.0|0|19
82|Let's Eat Grandma - Snakes & Ladders|84.0|0|16
83|Sophie - It's Okay To Cry|83.5|0|21
84|Drake - Is There More|83.0|0|21
85|Drake - Jaded|83.0|1|20
86|Drake - Finesse|83.0|0|19
87|Tove Lo - Bitches (feat. Charli XCX, Icona Pop, Elliphant & ALMA)|83.0|0|14
88|Sophie - Pretending|82.5|0|15
89|Bebe Rexha - Shining Star|82.5|1|11
90|Kim Petras - Can't Do Better|82.5|0|10
91|Lorde - Perfect Places|81.5|0|14
92|Anne-Marie - 2002|81.5|0|10
93|Kacey Musgraves - High Horse|81.0|0|19
94|Charli XCX - Backseat (feat. Carly Rae Jepsen)|81.0|0|17
95|Troye Sivan - My My My!|80.0|0|10
96|Alessia Cara - Growing Pains|80.0|1|9
97|Charli XCX - Femmebot (feat. Dorian Electra & Mykki Blanco)|79.5|0|12
98|Sophie - Not Okay|77.5|0|16
99|Bebe Rexha - Ferrari|77.5|0|11
100|Kids See Ghosts - 4th Dimension|77.0|0|11
101|Bebe Rexha - Self Control|77.0|0|10
102|Taylor Swift - Don't Blame Me|76.5|0|7
103|Zedd, Maren Morris & Grey - The Middle|74.5|2|11
104|Let's Eat Grandma - I Will Be Waiting|74.5|0|11
105|Drake - After Dark|73.0|0|14
106|Years & Years - Palo Santo|72.5|0|10
107|Charli XCX - Unlock It (feat. Kim Petras & Jay Park)|72.0|0|12
108|태연 - Something New|72.0|2|6
109|Drake - Ratchet Happy Birthday|71.0|1|18
110|Sophie - Whole New World/Pretend World|69.0|0|13
111|Taylor Swift - I Did Something Bad|68.5|0|15
112|Kacey Musgraves - Slow Burn|68.5|0|14
113|Kids See Ghosts - Fire|68.5|1|11
114|Lorde - Ribs|68.5|0|9
115|Kanye West - Ghost Town (feat. PARTYNEXTDOOR)|68.0|0|9
116|Panic! at The Disco - Old Fashioned|68.0|0|7
117|Charli XCX - Vroom Vroom|67.0|1|10
118|Justin Timberlake - SoulMate|67.0|0|10
119|xxxtentacion - SAD!|67.0|2|6
120|Bebe Rexha - Knees|66.5|0|8
121|Panic! at The Disco - Dying in LA|66.5|1|7
121|Tessa Violet - Crush|66.5|1|7
123|LOOΠΔ/yyxy - love4eva (feat. Grimes)|66.5|1|6
124|Dua Lipa - New Rules|64.5|2|11
125|Ella Mai - Boo'd Up|64.5|0|10
126|Gorillaz - Tranz|63.5|1|17
127|Kanye West - I Thought About Killing You|63.0|1|7
128|Red Velvet - Bad Boy|63.0|1|6
129|Lorde - Sober|62.5|0|12
130|Miley Cyrus - Party in The U.S.A.|62.0|0|8
131|Ariana Grande - Into You|61.0|0|9
131|Azealia Banks - Anna Wintour|61.0|0|9
131|Panic! at The Disco - King Of The Clouds|61.0|0|9
134|Tyga - Taste (feat. Offset)|61.0|0|7
135|Teyana Taylor - Hurry (feat. Kanye West)|60.5|1|6
136|Lorde - Supercut|60.0|0|8
137|Taylor Swift - Delicate (Seeb Remix)|60.0|1|6
138|Lorde - The Louvre|59.0|0|12
139|Charli XCX - I Got It (feat. Brooke Candy, CupcakKe & Pabllo Vittar)|59.0|1|11
140|Post Malone - Better Now|59.0|1|10
141|Bebe Rexha - I Got You|59.0|0|8
142|Juice WRLD - Lucid Dreams|58.5|0|9
142|The Carters - Nice|58.5|0|9
144|Martin Garrix - Ocean (feat. Khalid)|58.0|2|9
145|BLACKPINK - Really|58.0|0|7
146|Hayley Kiyoko - What I Need (feat. Kehlani)|57.5|0|8
147|5 Seconds Of Summer - Lie To Me|57.0|0|7
148|Anderson .Paak - Bubblin|57.0|1|6
149|Kids See Ghosts - Reborn|56.0|0|11
150|Grimes - Kill V. Maim|56.0|1|9
151|Lorde - Sober II (Melodrama)|56.0|0|8
152|Charli XCX - Porsche (feat. MØ)|56.0|2|6
153|A Pink - I'm So Sick|56.0|2|4
154|Kanye West - All Mine|54.5|0|8
155|Carly Rae Jepsen - Run Away With Me|54.0|0|11
156|Panic! at The Disco - (Fuck A) Silver Lining|54.0|0|7
157|Snail Mail - Heat Wave|54.0|1|6
158|5 Seconds Of Summer - More|53.5|1|6
159|Kygo & Imagine Dragons - Born To Be Yours|53.0|0|9
160|Taylor Swift - Dancing with Our Hands Tied|53.0|0|8
161|OneRepublic - Connection|53.0|1|6
162|The 1975 - Give Yourself A Try|52.5|0|7
163|St. Vincent - Fast Slow Disco|52.0|0|9
164|A$AP Rocky - Praise The Lord (Da Shine) (feat. Skepta)|52.0|2|6
165|Let's Eat Grandma - Cool & Collected|51.5|0|9
166|Panic! at The Disco - Dancing's Not a Crime|51.5|1|6
167|Pusha T - Come Back Baby|51.5|2|5
168|Meghan Trainor - All The Ways|51.5|1|5
168|Tiffany Young - Over My Skin|51.5|1|5
170|Janelle Monáe - Pynk (feat. Grimes)|51.0|0|11
171|Gorillaz - Idaho|51.0|0|9
172|Panic! at The Disco - The Overpass|51.0|0|6
173|Now, Now - SGL|51.0|0|4
174|Gorillaz - Kansas|50.5|1|12
175|Lorde - Homemade Dynamite|50.0|1|10
176|Maroon 5 - Girls Like You (feat. Cardi B)|50.0|0|9
177|Snail Mail - Pristine|50.0|0|6
178|5 Seconds Of Summer - Talk Fast|49.5|0|6
179|Janelle Monáe - I Like That|49.0|0|10
180|Charlie Puth - BOY|49.0|2|7
181|Bleachers - Rollercoaster|49.0|0|6
182|Janet Jackson - If|49.0|0|4
183|Mitski - Geyser|48.5|0|5
184|Lorde - Liability|48.0|0|11
185|Let's Eat Grandma - Ava|48.0|0|9
186|Taylor Swift - Gorgeous|48.0|0|8
187|Lily Allen - Come On Then|48.0|1|7
187|Post Malone - Psycho (feat. Ty Dolla $ign)|48.0|1|7
189|Gorillaz - Hollywood (feat. Snoop Dogg & Jamie Principle)|47.5|0|13
190|Kimbra - Everybody Knows|47.5|0|8
191|Teyana Taylor - Rose In Harlem|47.5|0|6
192|Drake - After Dark (feat. Static Major & Ty Dolla $ign)|47.5|0|5
193|Charli XCX - Boys|47.0|0|9
194|Sabrina Carpenter - Almost Love|47.0|1|6
195|Louis The Child - Better Not (feat. Wafia)|47.0|1|5
196|John Mayer - New Light|46.5|1|6
196|LOOΠΔ - Love Cherry Motion|46.5|1|6
198|Taylor Swift - ...Ready For It?|46.0|0|10
199|Demi Lovato - Daddy Issues|46.0|1|4
200|Taylor Swift - End Game (feat. Ed Sheeran & Future)|45.5|0|12
201|Marshmello & Anne-Marie - Friends|45.5|0|7
202|Charlie Puth - Done For Me (feat. Kehlani)|45.0|0|13
203|Julia Michaels - Jump (with Trippie Redd)|45.0|0|6
203|Kids See Ghosts - Cudi Montage|45.0|0|6
203|Tove Styrke - Sway|45.0|0|6
206|LOOΠΔ - Eclipse (Prod. by Daniel Obi Klein)|44.5|0|5
207|Ariana Grande - One Last Time|44.0|0|7
208|Nicki Minaj - Rich Sex (feat. Lil Wayne)|44.0|0|5
209|Jess Glynne - I'll Be There|43.0|1|5
210|Jorja Smith - Blue Lights|42.5|1|7
211|Lily Allen - Trigger Bang (feat. Giggs)|42.5|0|7
212|Becky G - Sin Pijama|42.5|1|5
213|Gorillaz - Fire Flies|42.0|0|10
214|Dagny - Used To You|42.0|1|5
215|Janelle Monáe - Americans|41.0|0|8
216|Keiynan Lonsdale - Preach|41.0|0|4
216|Liam Payne & J Balvin - Familiar|41.0|0|4
218|LSD - Genius|40.5|0|9
219|The Carters - Boss|40.5|0|7
220|Paramore - Rose-Colored Boy|40.5|0|5
221|Sigrid - High Five|40.5|0|4
222|Paramore - Hard Times|40.0|0|6
222|The Carters - Heard About Us|40.0|0|6
224|Foster The People - Sit Next To Me|39.5|0|7
225|Taylor Swift - Shake It Off|39.5|0|6
226|Lorde - Buzzcut Season|39.5|1|4
227|Maggie Rogers - Fallingwater|39.5|0|4
227|U.S. Girls - Rage Of Plastics|39.5|0|4
229|Lorde - Hard Feelings/Loveless|38.5|0|9
230|Tiësto - Jackie Chan|38.5|1|7
231|Pharrell Williams & Camila Cabello - Sangria Wine|38.5|0|7
232|Charli XCX - Out Of My Head (feat. Tove Lo & ALMA)|38.5|1|6
233|Father John Misty - Mr. Tillman|38.5|0|6
234|Christina Aguilera - Masochist|38.5|0|4
235|Janet Jackson - Nasty|38.5|0|3
235|Snail Mail - Intro|38.5|0|3
237|Charli XCX - Track 10|38.0|0|7
238|Drake - March 14|37.0|0|13
239|Death Grips - Black Paint|37.0|0|8
240|Axwell /\ Ingrosso - Dancing Alone|37.0|1|3
240|태연 - Stay|37.0|1|3
242|Rita Ora - Girls (feat. Cardi B, Bebe Rexha & Charli XCX)|36.5|0|8
243|Janelle Monáe - Crazy, Classic, Life|36.5|0|6
243|Paramore - Caught in The Middle|36.5|0|6
245|5 Seconds Of Summer - Babylon|36.5|0|5
245|Blair St. Clair - Now or Never|36.5|0|5
247|Eleni Foureira - Fuego|36.5|2|4
248|Lana Del Rey - National Anthem|36.5|0|4
249|Rex Orange County - Television / So Far So Good|36.5|1|3
249|Teyana Taylor - Issues/Hold On|36.5|1|3
251|Taylor Swift - New Romantics|36.0|0|8
252|Taylor Swift - King Of My Heart|36.0|0|7
253|Billie Eilish & Khalid - Lovely|36.0|0|6
254|Kids See Ghosts - Kids See Ghosts|35.5|0|6
255|Tove Lo - Shedontknowbutsheknows|35.5|1|5
256|Shawn Mendes - Lost In Japan|35.5|0|5
257|Aly & AJ - Potential Breakup Song|35.5|1|3
257|태연 - I'm The Greatest|35.5|1|3
259|Allie X - Focus|35.5|0|3
259|CHVRCHES - Heaven/Hell|35.5|0|3
261|Jay Rock, Kendrick Lamar, Future & James Blake - King's Dead|35.0|0|7
262|Snail Mail - Speaking Terms|35.0|0|4
263|Lorde - 400 Lux|35.0|0|3
264|Janelle Monáe - Django Jane|34.0|0|9
265|Gorillaz - Souk Eye|34.0|1|7
266|Death Grips - Streaky|34.0|0|6
267|Aly & AJ - Good Love|34.0|0|5
267|Charlie Puth - Attention|34.0|0|5
267|Sigrid - Strangers|34.0|0|5
270|Ariana Grande - Touch It|34.0|1|4
271|(G)I-DLE - LATATA|33.5|0|4
272|Maggie Rogers - Alaska|33.5|0|3
272|St. Vincent - Sugarboy|33.5|0|3
274|5 Seconds Of Summer - Want You Back|33.0|0|6
274|LOOΠΔ / ODD EYE CIRCLE - Girl Front|33.0|0|6
274|Perfume Genius - Slip Away|33.0|0|6
277|Grimes - Flesh Without Blood|33.0|0|5
278|xxxtentacion - Moonlight|33.0|0|4
279|Kevin Abstract - Miserable America|33.0|0|3
280|Drake - Final Fantasy|32.5|0|12
281|Gorillaz - Sorcererz|32.5|0|8
282|Bebe Rexha - Sad|32.5|0|6
282|Kiiara - Messy|32.5|0|6
282|Tove Lo - Disco Tits|32.5|0|6
285|Hayley Kiyoko - Feelings|32.5|0|5
286|King Princess - Upper West Side|32.5|0|4
286|Shura - Nothing's Real|32.5|0|4
288|Kero Kero Bonito - Time Today|32.5|1|3
289|Taylor Swift - Getaway Car|32.0|0|9
290|CHVRCHES - The Mother We Share|32.0|0|6
291|Janelle Monáe - Take A Byte|32.0|0|5
291|Shawn Mendes - In My Blood|32.0|0|5
293|Dua Lipa - Be The One|32.0|0|4
294|CHVRCHES - Deliverance|32.0|1|3
295|Charlie Puth - Somebody Told Me|31.5|0|7
296|Kanye West - Yikes|31.5|0|6
296|SZA - Garden (Say It Like Dat)|31.5|0|6
298|The Carters - FRIENDS|31.5|1|5
299|Snail Mail - Full Control|31.5|0|5
299|Tove Lo - Bitches|31.5|0|5
301|Billie Eilish - watch|31.5|0|4
302|Baddiel, Skinner & The Lightning Seeds - Three Lions|31.5|1|3
303|Charli XCX - You - Ha Ha Ha|31.5|0|3
303|Katy Perry - Roulette|31.5|0|3
305|The Cardigans - Lovefool|31.0|1|4
306|Lily Allen - Higher|31.0|2|3
307|PRISTIN V - Get It|31.0|1|3
308|Nicki Minaj - Barbie Tingz|30.5|0|7
308|Taylor Swift - Call It What You Want|30.5|0|7
310|Charli XCX - Lipgloss (feat. Cupcakke)|30.5|0|5
311|CHVRCHES - Clearest Blue|30.5|1|4
312|Daya - Safe|30.5|0|4
313|Florence + The Machine - Dog Days Are Over|30.0|0|6
313|Selena Gomez - Bad Liar|30.0|0|6
315|Toto - Africa|30.0|0|5
316|Lana Del Rey - Shades Of Cool|30.0|1|4
317|Shawn Mendes - Mutual|30.0|0|3
318|Kacey Musgraves - Space Cowboy|29.5|0|7
319|Demi Lovato - Sorry Not Sorry|29.5|1|5
320|Lady Gaga - Scheiße|29.5|0|3
320|Paramore - POOl|29.5|0|3
320|Snail Mail - Anytime|29.5|0|3
323|Kacey Musgraves - Oh, What A World|29.0|0|9
324|Carly Rae Jepsen - Cut To The Feeling|29.0|0|7
325|Camila Cabello - She Loves Control|29.0|0|6
325|Soccer Mommy - Your Dog|29.0|0|6
327|Camila Cabello - Havana (feat. Young Thug)|29.0|0|5
327|Charli XCX - Roll With Me|29.0|0|5
327|King Princess - Talia|29.0|0|5
330|Dennis Lloyd - Nevermind|29.0|0|4
330|Snail Mail - Deep Sea|29.0|0|4
332|LSD - Audio|29.0|0|3
333|Kim Petras - Push Push Push|29.0|1|2
334|Gorillaz - Lake Zurich|28.5|0|11
335|Let's Eat Grandma - The Cat's Pyjamas|28.5|0|7
336|Death Grips - Linda's in Custody|28.5|1|5
337|Kim Petras - Slow It Down|28.5|0|5
337|Lorde - Writer In The Dark|28.5|0|5
339|Bruno Mars - Finesse (Remix) (feat. Cardi B)|28.5|0|4
339|Father John Misty - Hangout at The Gallows|28.5|0|4
339|Major Lazer - Lean On (feat. MØ & DJ Snake)|28.5|0|4
342|Ella Vos - You Don't Know About Me - The ACLU Remix|28.5|0|3
342|Post Malone - Stay|28.5|0|3
344|Mallrat - Groceries|28.5|0|2
345|Gorillaz - Magic City|28.0|0|9
346|Katy Perry - Teenage Dream|28.0|0|6
346|The Carters - Summer|28.0|0|6
348|Carly Rae Jepsen - Emotion|28.0|1|5
348|Pale Waves - Noises|28.0|1|5
350|Halsey - Alone|28.0|0|3
351|Nicki Minaj - Anaconda|28.0|1|2
352|Alina Baraz - I Don't Even Know Why Though|28.0|0|2
353|Demi Lovato - Cool for The Summer|27.5|0|7
354|Taylor Swift - So It Goes...|27.5|0|6
355|Camila Cabello - Never Be The Same|27.5|0|5
355|Lana Del Rey - West Coast|27.5|0|5
357|Playboi Carti - Shoota (feat. Lil Uzi Vert)|27.0|0|5
358|Carly Rae Jepsen - Your Type|27.0|1|4
358|Imagine Dragons - whAtEveR it tAkes|27.0|1|4
360|Pusha T - If You Know You Know|27.0|0|4
361|Jorja Smith - Teenage Fantasy|27.0|1|3
362|Sufjan Stevens - Mystery Of Love|27.0|0|3
363|Lady Gaga - G.U.Y.|27.0|0|2
363|Nine Inch Nails - Shit Mirror|27.0|0|2
363|Ozuna - El Farsante - Remix|27.0|0|2
366|bazzi - Mine|26.5|0|9
367|Bebe Rexha - 2 Souls on Fire (feat. Quavo)|26.5|0|5
367|Sugarland - Babe (feat. Taylor Swift)|26.5|0|5
367|Taylor Swift - Wildest Dreams|26.5|0|5
370|Britney Spears - Break The Ice|26.5|0|4
370|Kim Petras - Hillside Boys|26.5|0|4
370|The Chainsmokers & Drew Love - Somebody|26.5|0|4
373|Christina Aguilera - Deserve|26.5|0|3
373|Muna - Winterbreak|26.5|0|3
373|Niall Horan - On The Loose|26.5|0|3
376|Harry Styles - cAROlina|26.5|0|2
376|Kim Wilde - Kids in America|26.5|0|2
376|Now, Now - Yours|26.5|0|2
379|CHVRCHES - Graffiti|26.0|0|6
380|Drake - Passionfruit|26.0|0|4
380|Kali Uchis - Tyrant (feat. Jorja Smith)|26.0|0|4
380|Kimbra - Lightyears|26.0|0|4
383|CHVRCHES - We Sink|26.0|0|3
384|Vérité - When You're Gone|26.0|1|2
385|Allie X - Need You|26.0|0|2
386|Death Grips - Hahaha|25.5|0|7
387|Charli XCX - Tears (feat. Caroline Polachek)|25.5|0|6
388|Nas - Cops Shot The Kid (feat. Kanye West)|25.5|0|5
388|Panic! at The Disco - One Of The Drunks|25.5|0|5
390|Lady Gaga - Telephone (feat. Beyoncé)|25.5|0|4
391|Shura - Touch|25.5|0|3
391|St. Vincent - Masseduction|25.5|0|3
391|Taylor Swift - I Know Places|25.5|0|3
394|Radiohead - High and Dry|25.5|1|2
395|Lorde - Swingin Party|25.5|0|2
396|Betty Who - Taste|25.0|0|6
396|Kesha - Praying|25.0|0|6
398|Christina Aguilera - Accelerate (feat. Ty Dolla $ign & 2 Chainz)|25.0|0|5
399|Bebe Rexha - Pillow|25.0|1|4
400|The 1975 - Chocolate|25.0|0|4
401|Lady Gaga - Applause|25.0|1|3
402|Cardi B - Drip (feat. Migos)|25.0|0|3
402|Lady Gaga - Just Dance|25.0|0|3
402|Rico Nasty - Countin' Up|25.0|0|3
402|Snail Mail - Golden Dream|25.0|0|3
406|Erasure - A Little Respect|25.0|1|2
407|Gryffin - Just For A Moment (feat. Iselin)|25.0|0|2
407|Snail Mail - Let's Find An Out|25.0|0|2
407|Troye Sivan - The Good Side|25.0|0|2
407|TWICE - OOH-AHH하게 Like OOH-AHH|25.0|0|2
411|Kacey Musgraves - Mother|24.5|0|5
412|Frank Ocean - Pretty Sweet|24.5|1|3
413|Katy Perry - Act My Age|24.5|0|3
413|Nao - Another Lifetime|24.5|0|3
415|Snail Mail - Stick|24.5|1|2
415|Sofi Tukker - Best Friend|24.5|1|2
417|Now, Now - Window|24.5|0|2
417|Wednesday Campanella - Melos|24.5|0|2
419|Kacey Musgraves - Happy & Sad|24.0|1|5
420|Paramore - Misery Business|24.0|0|5
421|The Weeknd - The Hills|24.0|1|4
422|Janelle Monáe - Don't Judge Me|24.0|0|4
423|Dean Lewis - Be Alright|24.0|1|3
424|Bleachers - Don't Take The Money|24.0|0|3
424|Pusha T - The Games We Play|24.0|0|3
424|TWICE - HEART SHAKER|24.0|0|3
427|Red Velvet - Aitai-tai|24.0|1|2
428|Blanche - City Lights|24.0|0|2
428|DAY6 - Shoot Me|24.0|0|2
428|Thomston - Acid Rain|24.0|0|2
428|Tinashe - SuperLove|24.0|0|2
428|Virtual Self - Ghost Voices|24.0|0|2
433|Kacey Musgraves - Lonely Weekend|23.5|0|7
434|Taylor Swift - Blank Space|23.5|0|5
435|Banks - Gemini Feed|23.5|0|4
436|Lana Del Rey - Pretty When You Cry|23.5|0|3
436|Meghan Trainor - No Excuses|23.5|0|3
436|Troye Sivan - Youth|23.5|0|3
439|CHVRCHES - Leave a Trace|23.5|0|2
440|Bebe Rexha - Don't Get Any Closer|23.0|0|5
441|Charli XCX - 3am (Pull Up) (feat. MØ)|23.0|0|4
441|Charli XCX - Dreamer|23.0|0|4
441|Lizzo - Good As Hell|23.0|0|4
441|Tove Styrke - On The Low|23.0|0|4
445|Kanye West - Wouldn't Leave|23.0|1|3
446|Allie X - Casanova|23.0|0|3
446|Taylor Swift - 22|23.0|0|3
448|Hyolyn - 달리 Dally|23.0|1|2
448|Lana Del Rey - Gods & Monsters|23.0|1|2
448|Sophie - Lemonade|23.0|1|2
451|Red Velvet - Zoo|23.0|0|2
452|Panic! at The Disco - This Is Gospel|22.5|0|4
453|Iglooghost - Niteracer|22.5|1|3
454|Tinashe - No Drama (feat. Offset)|22.5|0|3
455|Doja Cat - Roll With Us|22.5|0|2
455|Imad Royal - War Song|22.5|0|2
455|Rihanna - Higher|22.5|0|2
458|Taylor Swift - All You Had To Do Was Stay|22.0|0|7
459|Bebe Rexha - Mine|22.0|0|5
459|King Princess - 1950|22.0|0|5
461|Carly Rae Jepsen - All That|22.0|0|4
461|Mike Posner - I Took A Pill In Ibiza - SeeB Remix|22.0|0|4
461|Taylor Swift - State Of Grace|22.0|0|4
464|Kate Bush - Running Up That Hill (A Deal With God)|22.0|0|3
464|Krewella - Bad Liar|22.0|0|3
464|Lady Gaga - Hair|22.0|0|3
464|TWICE - What is Love?|22.0|0|3
468|Cheat Codes - I Love It|22.0|0|2
468|Kero Kero Bonito - Flamingo|22.0|0|2
468|Kygo - Firestone|22.0|0|2
468|Rihanna - Close To You|22.0|0|2
472|Cardi B - I Do (feat. SZA)|21.5|0|4
472|Lorde - Team|21.5|0|4
474|Alvvays - In Undertow|21.5|0|3
475|Betty Who - Just Thought You Should Know|21.5|1|2
476|Cardi B - Money Bag|21.5|0|2
476|Julia Vero - Lilac Sky|21.5|0|2
476|Lil Xan - Moonlight|21.5|0|2
476|Paramore - Part II|21.5|0|2
476|The Wombats - Turn|21.5|0|2
481|Dua Lipa - IDGAF|21.0|0|8
482|Kali Uchis - In My Dreams|21.0|1|4
483|Against The Current - Strangers Again|21.0|1|3
484|2 Chainz - Bigger Than You (feat. Drake & Quavo)|21.0|0|3
484|5 Seconds Of Summer - If Walls Could Talk|21.0|0|3
484|Christina Aguilera - Twice|21.0|0|3
484|George Ezra - Shotgun|21.0|0|3
488|Marina & The Diamonds - Froot|21.0|1|2
489|Allie X - Downtown|21.0|0|2
489|Chelsea Jade - Laugh It Off|21.0|0|2
489|Jax Jones - Breathe|21.0|0|2
489|Lauv - I Like Me Better|21.0|0|2
489|Radiohead - All I Need|21.0|0|2
494|Gorillaz - One Percent|20.5|0|7
495|Kacey Musgraves - Love Is A Wild Thing|20.5|0|6
496|Christina Aguilera - Fall In Line (feat. Demi Lovato)|20.5|0|5
496|Taylor Swift - This Is Why We Can't Have Nice Things|20.5|0|5
498|Paramore - Fake Happy|20.5|0|4
499|Rex Orange County - Sunflower|20.5|1|3
499|U.S. Girls - Incidental Boogie|20.5|1|3
501|LOOΠΔ - One & Only (Go Won)|20.5|1|2
502|Ben Howard - The Defeat|20.5|0|2
502|Beyoncé Ladies (Put a Ring on It)|20.5|0|2
502|Disclosure - Latch (feat. Sam Smith)|20.5|0|2
502|Lana Del Rey - Heroin|20.5|0|2
502|Red Velvet - 행복 (Happiness)|20.5|0|2
502|St. Lucia - A Brighter Love|20.5|0|2
502|Yaeji - Raingurl|20.5|0|2
509|Kendrick Lamar & SZA - All The Stars|20.0|1|6
510|Charli XCX - Lucky|20.0|0|5
510|David Guetta - Flames|20.0|0|5
510|Kimbra - Like They Do On The TV|20.0|0|5
513|Kali Uchis - Body Language - Intro|20.0|0|4
514|5 Seconds Of Summer - Empty Wallets|20.0|0|3
514|Beach House - Zebra|20.0|0|3
514|Kali Uchis - After The Storm (feat. Tyler, The Creator & Bootsy Collins)|20.0|0|3
514|Kero Kero Bonito - The One True Path|20.0|0|3
514|Lady Gaga - Judas|20.0|0|3
514|Major Lazer - Lean On|20.0|0|3
514|Meghan Trainor - Let You Be Right|20.0|0|3
514|Teyana Taylor - Gonna Love Me|20.0|0|3
522|Tinashe - Ooh La La|20.0|1|2
523|Kimbra - Black Sky|20.0|0|2
523|Róisín Murphy - Plaything|20.0|0|2
523|Sheck Wes - Mo Bamba|20.0|0|2
523|The Chainsmokers - Everybody Hates Me|20.0|0|2
523|현아 - Bubble Pop!|20.0|0|2
528|Taylor Swift - We Are Never Ever Getting Back Together|19.5|0|5
529|Superorganism - Everybody Wants To Be Famous|19.5|0|4
530|Ariana Grande - Greedy|19.5|0|3
530|Christina Aguilera - Right Moves|19.5|0|3
530|St. Vincent - Hang on Me|19.5|0|3
530|St. Vincent - Los Ageless|19.5|0|3
530|The Chainsmokers - Closer|19.5|0|3
530|xxxtentacion - Everybody Dies in Their Nightmares|19.5|0|3
536|88Rising - Warpaint|19.5|0|2
536|Kehlani - Distraction|19.5|0|2
536|One Direction - What A Feeling|19.5|0|2
539|Lady Gaga - Bloody Mary|19.0|0|5
540|Kimbra - The Good War|19.0|0|4
