Rank|Song|Total Points|Number Ones|Total Listeners
2362|Brian Wilson - Little Children - Remastered Version|9.5|0|1
2362|Brian Wilson - Meet Me in My Dreams Tonight - Remastered Version|9.5|0|1
2362|Brian Wilson - One for The Boys - Remastered Version|9.5|0|1
2362|Brian Wilson - There's So Many - Remastered Version|9.5|0|1
2362|Bruce Springsteen - Cover Me|9.5|0|1
2362|Catherine McGrath - Enough For You|9.5|0|1
2362|Christopher Jackson - Cabinet Battle #1|9.5|0|1
2362|Coldplay - Hymn for The Weekend|9.5|0|1
2362|Computer Magic - Dimensions|9.5|0|1
2362|CupcakKe - 33rd|9.5|0|1
2362|Danny L Harle - Happy All The Time|9.5|0|1
2362|David Guetta - Titanium (feat. Sia)|9.5|0|1
2362|Deaf Havana - Night Drives|9.5|0|1
2362|Destroyer - Bay Of Pigs|9.5|0|1
2362|Dirk Maassen - Saltare (Somewhere at The Baltic Sea)|9.5|0|1
2362|Dreamcatcher - YOU AND I|9.5|0|1
2362|Ed Sheeran - Thinking Out Loud|9.5|0|1
2362|Epica - Chemical Insomnia|9.5|0|1
2362|Eric Nam - Potion|9.5|0|1
2362|Erika Henningsen - I See Stars|9.5|0|1
2362|Erika Henningsen - It Roars|9.5|0|1
2362|Foster The People - Call It What You Want|9.5|0|1
2362|Foster The People - Don't Stop (Color on The Walls)|9.5|0|1
2362|Foster The People - Houdini|9.5|0|1
2362|Foster The People - I Would Do Anything for You|9.5|0|1
2362|Foster The People - Life on The Nickel|9.5|0|1
2362|Foster The People - Miss You|9.5|0|1
2362|Foster The People - Warrant|9.5|0|1
2362|Foster The People - Waste|9.5|0|1
2362|Gabriel Parker - Fractions|9.5|0|1
2362|Garfunkel and Oates - Such A Loser|9.5|0|1
2362|Girls Aloud - The Promise|9.5|0|1
2362|Glee Cast - I'm A Slave 4 U (Glee Cast Version)|9.5|0|1
2362|Grey Henson - Meet The Plastics|9.5|0|1
2362|Grey Henson - Revenge Party|9.5|0|1
2362|Hannah Huston - When A Man Loves A Woman - The Voice Performance|9.5|0|1
2362|Idina Menzel - Let It Go (from "Frozen")|9.5|0|1
2362|James Bay - Us - Recorded at Metropolis Studios, London|9.5|0|1
2362|Japanese Breakfast - Diving Woman|9.5|0|1
2362|Jeffree Star - Lollipop Luxury|9.5|0|1
2362|Jenn Champion - O.M.G. (I'm All Over It)|9.5|0|1
2362|Jesse McCartney - Better with You|9.5|0|1
2362|Joey Bada$$ - Waves|9.5|0|1
2362|Jonathan Coulton - Brave|9.5|0|1
2362|Jonathan Coulton - Nemeses (feat. John Roderick)|9.5|0|1
2362|Jukebox The Ghost - Everybody's Lonely|9.5|0|1
2362|Kard - Rumor|9.5|0|1
2362|Karma Fields - Midnight Drive|9.5|0|1
2362|Katy Perry - Roar|9.5|0|1
2362|Kelly Clarkson - Medicine|9.5|0|1
2362|Kelly Clarkson - mOVe YoU|9.5|0|1
2362|Kesha - Die Young|9.5|0|1
2362|Kreayshawn - Gucci Gucci|9.5|0|1
2362|Lily Allen - Your Choice (feat. Burna Boy)|9.5|0|1
2362|Lin-Manuel Miranda - Hurricane|9.5|0|1
2362|Little Feat - Willin'|9.5|0|1
2362|LIZ - Could U Love Me|9.5|0|1
2362|Louis The Child - It's strange|9.5|0|1
2362|Luis Fonsi & Stefflon Don - Calypso|9.5|0|1
2362|Luna Shadows - Be The One|9.5|0|1
2362|Lykke Li - I Never Learn|9.5|0|1
2362|Madonna - Borderline|9.5|0|1
2362|Mariah Carey - My All|9.5|0|1
2362|Mariah Carey - The Roof|9.5|0|1
2362|Mika - シドと白昼夢|9.5|0|1
2362|MISSIO - Everybody Gets High|9.5|0|1
2362|Missy Elliott - Lick Shots|9.5|0|1
2362|Muse - Knights Of Cydonia|9.5|0|1
2362|My Chemical Romance - Dead!|9.5|0|1
2362|My Chemical Romance - Famous Last Words|9.5|0|1
2362|My Chemical Romance - House Of Wolves|9.5|0|1
2362|My Chemical Romance - I Don't Love You|9.5|0|1
2362|My Chemical Romance - This Is How I Disappear|9.5|0|1
2362|My Chemical Romance - Welcome To The Black Parade|9.5|0|1
2362|Natalia Kills - Problem|9.5|0|1
2362|Natalia Kills - Trouble|9.5|0|1
2362|NEEDTOBREATHE - Drive All Night (Acoustic Live)|9.5|0|1
2362|Nick Jonas - Chainsaw|9.5|0|1
2362|Nicola Roberts - Cinderella's Eyes|9.5|0|1
2362|Nicola Roberts - Everybody's Got To Learn Sometime|9.5|0|1
2362|Nicola Roberts - Say It Out Loud|9.5|0|1
2362|Ninja Sex Party - Danny Don't You Know|9.5|0|1
2362|Paramore - Be Alone|9.5|0|1
2362|PRETTYMUCH - Summer on You|9.5|0|1
2362|Pusha T - M.P.A.|9.5|0|1
2362|Rae Morris - Push Me To My Limit|9.5|0|1
2362|Red Velvet - Bad Boy (English Version)|9.5|0|1
2362|Samuel Lindon - Meadow Mornings|9.5|0|1
2362|Shrek 2 Soundtrack  14. Jennifer Saunders - Holding Out For a Hero|9.5|0|1
2362|Sigur Rós - Varðeldur|9.5|0|1
2362|Sky Ferreira - Red Lips|9.5|0|1
2362|Steven Wilson - Abandoner|9.5|0|1
2362|Steven Wilson - Harmony Korine|9.5|0|1
2362|Superorganism - Night Time|9.5|0|1
2362|Susanne Sundfør - Slowly|9.5|0|1
2362|Tame Impala - Expectation|9.5|0|1
2362|Taylor Louderman - Someone Gets Hurt|9.5|0|1
2362|Taylor Louderman - World Burn|9.5|0|1
2362|Taylor Swift - Sparks Fly|9.5|0|1
2362|Teyana Taylor - No Manners|9.5|0|1
2362|The 1975 - Loving Someone|9.5|0|1
2362|The Brian Jonestown Massacre - Monkey Puzzle|9.5|0|1
2362|The Chainsmokers - You Owe Me|9.5|0|1
2362|The Postal Service - The District Sleeps Alone Tonight|9.5|0|1
2362|The Pussycat Dolls - Don't Cha - Ralphi's Hot Freak Radio Mix|9.5|0|1
2362|Tove Lo - Moments|9.5|0|1
2362|Travi$ Scott - Backyard|9.5|0|1
2362|Trella - This Year|9.5|0|1
2362|TWICE (트와이스) - What is Love?|9.5|0|1
2362|Ty Dolla $ign - All The Time|9.5|0|1
2362|Ty Dolla $ign - Dawsin's Breek (feat. Jeremih)|9.5|0|1
2362|Tyga - SWISH|9.5|0|1
2362|Vampire Weekend - Finger Back|9.5|0|1
2362|Victor - Act Two: I (Who Have Nothing)|9.5|0|1
2362|Victorious Cast - Give It Up|9.5|0|1
2362|Vérité - Rest|9.5|0|1
2362|Walk The Moon - Spend Your $$$|9.5|0|1
2362|Waterbed - do2me|9.5|0|1
2362|WEKI MEKI - Metronome|9.5|0|1
2362|Whitney Houston - I Will Always Love You|9.5|0|1
2362|xxxtentacion - F**k Love (feat. Trippie Redd)|9.5|0|1
2362|李佳薇 - 叫快乐来找我|9.5|0|1
2362|玖壹壹 - 我跟你卡好 (feat. 羅志祥)|9.5|0|1
2362|볼빨간사춘기 - 여행|9.5|0|1
2362|오희정 - Sunset Hill|9.5|0|1
2509|Lorde - Writer In The Dark|9.0|0|4
2509|Paramore - Idle Worship|9.0|0|4
2511|Death Grips - Death Grips Is Online|9.0|0|3
2511|Drake - 8 Out Of 10|9.0|0|3
2511|Lykke Li - Hard Rain|9.0|0|3
2511|Marshmello & Anne-Marie - Friends|9.0|0|3
2511|Mormor - Heaven's Only Wishful|9.0|0|3
2516|88Rising - History|9.0|0|2
2516|Amy Shark - Don't Turn Around|9.0|0|2
2516|Becky G - Shower|9.0|0|2
2516|Charlie Puth - Empty Cups|9.0|0|2
2516|Danny Ocean - Epa Wei|9.0|0|2
2516|David Guetta - Your love|9.0|0|2
2516|Florence + The Machine - Never Let Me Go|9.0|0|2
2516|Florence + The Machine - You've Got The Love|9.0|0|2
2516|Jade Bird - Uh Huh|9.0|0|2
2516|James Blake - If The Car Beside You Moves Ahead|9.0|0|2
2516|Jefferson Airplane - Somebody To Love|9.0|0|2
2516|Lana Del Rey - Young and Beautiful|9.0|0|2
2516|Liam Payne & J Balvin - Familiar|9.0|0|2
2516|Lily Allen - Waste (feat. Lady Chann)|9.0|0|2
2516|Lorde - Ladder Song|9.0|0|2
2516|Maggie Rogers - Alaska|9.0|0|2
2516|One Direction - 18|9.0|0|2
2516|Radiohead - Karma Police|9.0|0|2
2516|The Regrettes - Helpless|9.0|0|2
2535|A Love Like Pi - Boy|9.0|0|1
2535|A Love Like Pi - Cats|9.0|0|1
2535|A Love Like Pi - Dirty Work|9.0|0|1
2535|A Love Like Pi - Sorry 2.0|9.0|0|1
2535|A Love Like Pi - Till I Die|9.0|0|1
2535|Adele - Send My Love (To Your New Lover)|9.0|0|1
2535|Aly & AJ - Potential Breakup Song|9.0|0|1
2535|Amon Amarth - Fate Of Norns|9.0|0|1
2535|Amy Shark - Psycho|9.0|0|1
2535|Amy Shark - Psycho (feat. Mark Hoppus)|9.0|0|1
2535|Angus & Julia Stone - Chateau|9.0|0|1
2535|Annie Lennox - No More "I Love You's"|9.0|0|1
2535|Aquilo - You There|9.0|0|1
2535|Ball Park Music - Exactly How You Are|9.0|0|1
2535|Banks - Brain|9.0|0|1
2535|Bastille - Quarter Past Midnight - John Gibbons Remix|9.0|0|1
2535|Bing & Ruth - Chonchos|9.0|0|1
2535|Black Honey - Hello Today|9.0|0|1
2535|Bleachers - Wake Me|9.0|0|1
2535|Bleachers - You're Still a Mystery|9.0|0|1
2535|Blue Hawaii - Lonelyhearts|9.0|0|1
2535|Britney Spears - Do You Wanna Come Over?|9.0|0|1
2535|BROCKHAMPTON - FAKE|9.0|0|1
2535|BROCKHAMPTON - TRIP|9.0|0|1
2535|BTS - DNA|9.0|0|1
2535|Capital Cities - Just Say When|9.0|0|1
2535|Carl Ditters von Dittersdorf - Symphony No. 4 in F major, "Die Rettung der Andromeda durch Perseus" (The Rescuing Of Andromeda by Perseus): I. Adagio non molto|9.0|0|1
2535|cay caleb - rndwego (udkmyname)|9.0|0|1
2535|Charlie Puth - If You Leave Me Now (feat. Boyz II Men)|9.0|0|1
2535|Chloe x Halle - The Kids Are Alright|9.0|0|1
2535|Clairo - 4EVER|9.0|0|1
2535|Cold Kingdom - Let It Burn|9.0|0|1
2535|Daniel Bélanger - Fugue en sol inconnu|9.0|0|1
2535|Danny L Harle - Super Natural|9.0|0|1
2535|DEAN - D (Half Moon)|9.0|0|1
2535|DEAN - instagram|9.0|0|1
2535|Denny - Girls Like You|9.0|0|1
2535|Destroyer - Painter in Your Pocket|9.0|0|1
2535|Dotorado Pro - Marimbadas|9.0|0|1
2535|Drake - 9|9.0|0|1
2535|Eminem - Campaign Speech|9.0|0|1
2535|Erik Satie - Première Gymnopédie|9.0|0|1
2535|Example - Stay Awake|9.0|0|1
2535|Fall Out Boy - The Last Of The Real Ones (Win & Woo Remix) (feat. Princess Nokia)|9.0|0|1
2535|Fergie - M.I.L.F. $|9.0|0|1
2535|Foals - 2 Trees|9.0|0|1
2535|Foals - Fugue|9.0|0|1
2535|Foals - Wear & Tear|9.0|0|1
2535|Foreigner - I Want To Know What Love Is - Remastered|9.0|0|1
2535|FouKi - Lemonade|9.0|0|1
2535|Franz Ferdinand - Always Ascending|9.0|0|1
2535|Galantis - Runaway (U & I)|9.0|0|1
2535|Gang Of Youths - Heroes|9.0|0|1
2535|Glee Cast - Rose's Turn|9.0|0|1
2535|Harry Partch - Two Studies on Ancient Greek Scales: 1)Olympos' Pentatonic 2)Archytas' Enharmonic|9.0|0|1
2535|Heize - jenga (feat. Gaeko)|9.0|0|1
2535|Highly Suspect - Mom|9.0|0|1
2535|Hollywood Undead - Hear Me Now|9.0|0|1
2535|Hollywood Undead - Outside|9.0|0|1
2535|Honors - X2UO|9.0|0|1
2535|Hosted by Joe Kay - Soulection|9.0|0|1
2535|Hubert Lenoir - Ton hôtel|9.0|0|1
2535|James Brown - Living in America|9.0|0|1
2535|Jax Jones - Yeah Yeah Yeah|9.0|0|1
2535|Jess Glynne - Hold My Hand|9.0|0|1
2535|Jhené Aiko - The Worst|9.0|0|1
2535|Joss Stone - Bruised But Not Broken|9.0|0|1
2535|Justin Caruso - High Enough (feat. Rosie Darling)|9.0|0|1
2535|Kali Uchis - Sycamore Tree|9.0|0|1
2535|Karen Harding - Picture|9.0|0|1
2535|Kelly Clarkson - Stronger (What Doesn't Kill You)|9.0|0|1
2535|Kendrick Lamar - LOVE. FEAT. ZACARI.|9.0|0|1
2535|Kero Kero Bonito - Time Today|9.0|0|1
2535|Kimbra - Something in The Way You Are|9.0|0|1
2535|Lana Del Rey - American|9.0|0|1
2535|Lana Del Rey - Kinda Out Of Luck|9.0|0|1
2535|Lary Kidd - Petit Jésus|9.0|0|1
2535|Leon Bridges - You Don't Know|9.0|0|1
2535|Liam Payne - Strip That Down|9.0|0|1
2535|Lil' Kim - How Many Licks? (feat. Sisqo)|9.0|0|1
2535|Lucy Dacus - The Shell|9.0|0|1
2535|Luidji - 488|9.0|0|1
2535|M!NGO - I Still Think About You|9.0|0|1
2535|Michael Jackson - Girl Don't Take Your Love From Me|9.0|0|1
2535|Miley Cyrus - Space Bootz|9.0|0|1
2535|Natalie Prass - Oh My|9.0|0|1
2535|P!nk - Beautiful Trauma|9.0|0|1
2535|P!nk - Whatever You Want|9.0|0|1
2535|Parquet Courts - Tenderness|9.0|0|1
2535|Peking Duk - Fire|9.0|0|1
2535|Petal - Better Than You|9.0|0|1
2535|Petal - Shy|9.0|0|1
2535|Petal - Tightrope|9.0|0|1
2535|Phaeleh - Ghosts Of Memories|9.0|0|1
2535|Phaeleh - Mantra|9.0|0|1
2535|Phantastic Ferniture - Gap Year|9.0|0|1
2535|Pnau - Go Bang|9.0|0|1
2535|Random Recipe - Strawberry Daiquiri|9.0|0|1
2535|Rex Orange County - 4 Seasons|9.0|0|1
2535|Ryo Fukui - Mellow Dream|9.0|0|1
2535|Ryo Fukui - My Foolish Heart|9.0|0|1
2535|Sabrina Claudio - Control|9.0|0|1
2535|Sam Feldt - Runaways (feat. Teemu) - Jay Hardway Remix Edit|9.0|0|1
2535|San Cisco - Too Much Time Together|9.0|0|1
2535|Scissor Sisters - I Can't Decide|9.0|0|1
2535|Snail Mail - Pristine|9.0|0|1
2535|Solidisco - Summer Heat - Radio Mix|9.0|0|1
2535|Sophie Elise - Next Summer|9.0|0|1
2535|Sorrow - Never Too Far|9.0|0|1
2535|Stellar - Sting|9.0|0|1
2535|Sunrise Ltd. - Our Love Will Grow|9.0|0|1
2535|Superorganism - Night Time - Danny L Harle Remix|9.0|0|1
2535|t.A.T.u. - All The Things She Said|9.0|0|1
2535|Taio Cruz - Higher|9.0|0|1
2535|Talking Heads - Worst To Best|9.0|0|1
2535|The Jungle Giants - I Am What You Want Me To Be|9.0|0|1
2535|The Neighbourhood - Void|9.0|0|1
2535|The Video Age - Hold On (I Was Wrong)|9.0|0|1
2535|The Video Age - Lover Surreal|9.0|0|1
2535|The xx - Islands|9.0|0|1
2535|Tierra Whack - Flea Market|9.0|0|1
2535|Tirzah - Guilty|9.0|0|1
2535|Troye Sivan - My My My! - Throttle Remix|9.0|0|1
2535|Two Door Cinema Club - Undercover Martyn|9.0|0|1
2535|Watsky - Welcome To The Family|9.0|0|1
2535|Ween - Transdermal Celebration|9.0|0|1
2535|XYLØ - Alive|9.0|0|1
2535|YBN Nahmir - Rubbin Off The Paint|9.0|0|1
2535|YES MCCAN - Forêts (feat. Ogee Rodman, Caballero & JeanJass)|9.0|0|1
2535|Zen Bamboo - J'ai confiance|9.0|0|1
2535|Zen Bamboo - La mort|9.0|0|1
2666|BlocBoy JB - Look Alive (feat. Drake)|8.5|0|5
2667|Carly Rae Jepsen - First Time|8.5|0|4
2667|Father John Misty - Mr. Tillman|8.5|0|4
2667|Kanye West - Heartless|8.5|0|4
2670|CHVRCHES - My Enemy (feat. Matt Berninger)|8.5|0|3
2670|Pusha T - The Games We Play|8.5|0|3
2670|Taylor Swift - This Is Why We Can't Have Nice Things|8.5|0|3
2673|Adele - Hometown Glory|8.5|0|2
2673|Amy Shark - The Idiot|8.5|0|2
2673|blink-182 - All The Small Things|8.5|0|2
2673|Fishmans - weather report|8.5|0|2
2673|H.E.R. - Against Me|8.5|0|2
2673|J. Cole - Album Of The Year (Freestyle)|8.5|0|2
2673|Katy Perry - Thinking Of You|8.5|0|2
2673|Lady Gaga - Gypsy|8.5|0|2
2673|Lorde - Homemade Dynamite (feat. Khalid, Post Malone & SZA) - REMIX|8.5|0|2
2673|Now, Now - MJ|8.5|0|2
2673|Panic! at The Disco - This Is Gospel|8.5|0|2
2673|Playboi Carti - Lean 4 Real (feat. Skepta)|8.5|0|2
2673|Post Malone - Paranoid|8.5|0|2
2686|$uicideboy$ - Kill Yourself (Part III)|8.5|0|1
2686|5 Seconds Of Summer, Carl Falk, Rami Yacoub, Luke Hemmings, Calum Hood, Michael Clifford, Ashton Irwin, Justin Tranter - Talk Fast|8.5|0|1
2686|5 Seconds Of Summer, Luke Hemmings, Calum Hood, Michael Clifford, Ashton Irwin, Carl Falk, Rami Yacoub - Monster Among Men|8.5|0|1
2686|Achille Lauro - Angelo Blu|8.5|0|1
2686|Alabama Shakes - Don't Wanna Fight|8.5|0|1
2686|All Saints - After All|8.5|0|1
2686|All Time Low - Your Bed|8.5|0|1
2686|Andy Shauf - Covered in Dust|8.5|0|1
2686|Andy Shauf - Early To The Party|8.5|0|1
2686|Andy Shauf - Jerry Was a Clerk|8.5|0|1
2686|Andy Shauf - My Dear Helen|8.5|0|1
2686|Anna Wise - nova|8.5|0|1
2686|Aphex Twin - Hy A Scullyas Lyf Adhagrow|8.5|0|1
2686|Atlas Sound - Bite Marks|8.5|0|1
2686|AWS - Viszlát nyár (Eurovision Song Contest 2018)|8.5|0|1
2686|Balance and Composure - Midnight Zone|8.5|0|1
2686|Balance and Composure - Postcard|8.5|0|1
2686|Becky Hill - Sunrise in The East|8.5|0|1
2686|BLACKPINK - PLAYING WITH FIRE|8.5|0|1
2686|Bleachers - Don't Take The Money|8.5|0|1
2686|Breathe Carolina - Blackout|8.5|0|1
2686|Brian Eno - 77 Million Paintings|8.5|0|1
2686|Brian Eno - The Ritan Bells|8.5|0|1
2686|Bryson Tiller - Get Mine|8.5|0|1
2686|Camera Obscura - Dory Previn|8.5|0|1
2686|Camera Obscura - I Need All The Friends I Can Get|8.5|0|1
2686|Camera Obscura - Tears For Affairs|8.5|0|1
2686|Carah Faye - Change in The Water|8.5|0|1
2686|Carah Faye - Gold Plated|8.5|0|1
2686|Carah Faye - Watch Me|8.5|0|1
2686|Carah Faye - We Go Back|8.5|0|1
2686|Clean Bandit - Solo (feat. Demi Lovato) - Wideboys Remix|8.5|0|1
2686|Cocteau Twins - Evangeline|8.5|0|1
2686|Cocteau Twins - Know Who You Are at Every Age|8.5|0|1
2686|Cocteau Twins - Squeeze-Wax|8.5|0|1
2686|Crazy Town - Butterfly|8.5|0|1
2686|Dxddy Mxck - Billy Mays|8.5|0|1
2686|Earth, Wind & Fire - Devotion|8.5|0|1
2686|EVERY Bug Type Pokemon EXPLAINED! - What Are They? | Gnoggin|8.5|0|1
2686|EVERY Steel Type Pokemon EXPLAINED! - Gnoggin|8.5|0|1
2686|Exo - Electric Kiss|8.5|0|1
2686|ezi - DaNcing in a RoOm|8.5|0|1
2686|Fobia - Vivo|8.5|0|1
2686|frills - Drunk Girls, Drunk Boys|8.5|0|1
2686|Grimes - Scream (feat. Pan Wei Ju)|8.5|0|1
2686|Honne - Feels So Good ◑|8.5|0|1
2686|Icarus Moth - Don't|8.5|0|1
2686|John Maus - Matter Of Fact|8.5|0|1
2686|Jorja Smith - Where Did I Go?|8.5|0|1
2686|Justin Bieber - Sorry|8.5|0|1
2686|Kate Boy - Giants|8.5|0|1
2686|Keiynan Lonsdale - Preach|8.5|0|1
2686|Kylie Minogue - One Last Kiss|8.5|0|1
2686|Kylie Minogue - The One|8.5|0|1
2686|Lady Gaga - Heavy Metal Lover|8.5|0|1
2686|Lil Ugly Mane - Cup Fulla Beetlejuice|8.5|0|1
2686|Linkin Park - Breaking The Habit|8.5|0|1
2686|Los Fibos - Vivir Bonito|8.5|0|1
2686|Louis Cole - When You're Ugly|8.5|0|1
2686|Madonna - Who's That Girl|8.5|0|1
2686|Making TIE DYE! - 10 Minute Power Hour|8.5|0|1
2686|Maty Noyes - Porn Star|8.5|0|1
2686|Maty Noyes - Spiraling Down|8.5|0|1
2686|Michael Cera Palin - Admiral|8.5|0|1
2686|Moti - Valencia - Intro Edit / John Christian Remix|8.5|0|1
2686|Muna - If U Love Me Now|8.5|0|1
2686|MunYA - Des Bisous Partout|8.5|0|1
2686|M¥SS KETA - UNA DONNA CHE CONTA|8.5|0|1
2686|NCT 127 - 100|8.5|0|1
2686|NCT 127 - Come Back|8.5|0|1
2686|NCT 127 - Dreaming|8.5|0|1
2686|NCT 127 - GOOD THING|8.5|0|1
2686|NCT 127 - LIMITLESS|8.5|0|1
2686|NCT 127 - 롤러코스터 Heartbreaker|8.5|0|1
2686|Night Verses - Copper Wasp|8.5|0|1
2686|Night Verses - Earthless|8.5|0|1
2686|Night Verses - Glitch in The You I Thought I Knew|8.5|0|1
2686|Night Verses - Harmonic Sleep Engine|8.5|0|1
2686|Night Verses - Infinity Beach|8.5|0|1
2686|Night Verses - Lira|8.5|0|1
2686|Night Verses - No Moon|8.5|0|1
2686|Night Verses - No.0|8.5|0|1
2686|Night Verses - Trading Shadows|8.5|0|1
2686|Night Verses - Vantablonde|8.5|0|1
2686|Nio Garcia - Te Boté - Remix|8.5|0|1
2686|NOTD - I Wanna Know (feat. Bea Miller)|8.5|0|1
2686|Ozuna - La Modelo|8.5|0|1
2686|Red Velvet - You Better Know|8.5|0|1
2686|Rhye - Taste - Recorded at Spotify Studios NYC|8.5|0|1
2686|RuPaul - American|8.5|0|1
2686|Röyksopp - Miss It So Much|8.5|0|1
2686|Samuel Heron - Illegale|8.5|0|1
2686|Self Esteem - Wrestling|8.5|0|1
2686|shakewell - 2 Cups|8.5|0|1
2686|shakewell - Cookies|8.5|0|1
2686|shakewell - Pack|8.5|0|1
2686|Sigrid - Raw|8.5|0|1
2686|Sofia Reyes - 1, 2, 3 (feat. Jason Derulo & De La Ghetto)|8.5|0|1
2686|Sports Team - Camel Crew|8.5|0|1
2686|Taylor Swift - Sweeter Than Fiction (From "One Chance")|8.5|0|1
2686|Taylor Swift - Untouchable|8.5|0|1
2686|The Glitch Mob - Can't Kill Us|8.5|0|1
2686|The Glitch Mob - How Could This Be Wrong (feat. Tula)|8.5|0|1
2686|The Glitch Mob - Way out is In|8.5|0|1
2686|The Hunna - Babe, Can I Call?|8.5|0|1
2686|Tinashe - Joyride|8.5|0|1
2686|Tinashe - Keep Your Eyes on The Road (Intro)|8.5|0|1
2686|Tommy Genesis - 100 Bad|8.5|0|1
2686|Tove Lo - Bitches|8.5|0|1
2686|Tove Styrke - I Lied|8.5|0|1
2686|Troye Sivan - TALK ME DOWN|8.5|0|1
2686|Type O Negative - Cinnamon Girl|8.5|0|1
2686|Urban Cone - Sugar (feat. Blenda)|8.5|0|1
2686|WANNA ONE - Light|8.5|0|1
2686|Xiu Xiu - Apple for a Brain|8.5|0|1
2686|Xiu Xiu - Black Dick|8.5|0|1
2686|Xiu Xiu - Faith, Torn Apart|8.5|0|1
2686|Xiu Xiu - Gray Death|8.5|0|1
2686|Xiu Xiu - Impossible Feeling|8.5|0|1
2686|Xiu Xiu - The Oldness|8.5|0|1
2686|Years & Years - Real|8.5|0|1
2686|Years & Years - Shine|8.5|0|1
2686|Years & Years - Worship|8.5|0|1
2686|Young Money - Trophies|8.5|0|1
2686|Yung Lean - Skimask|8.5|0|1
2811|Camila Cabello - Havana (feat. Young Thug)|8.0|0|5
2812|Britney Spears - Break The Ice|8.0|0|4
2813|Björk - It's Oh So Quiet|8.0|0|3
2813|CHVRCHES - Deliverance|8.0|0|3
2813|Halsey - Now or Never|8.0|0|3
2813|Kiiara - Messy|8.0|0|3
2813|Kim Petras - Hills|8.0|0|3
2813|Post Malone - Rich & Sad|8.0|0|3
2813|Tears for Fears - Everybody Wants To Rule The World|8.0|0|3
2813|YG - BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)|8.0|0|3
2821|6LACK - Switch|8.0|0|2
2821|Alex Cameron - Candy May|8.0|0|2
2821|Aly & AJ - The Distance|8.0|0|2
2821|Arctic Monkeys - Arabella|8.0|0|2
2821|Arctic Monkeys - Fireside|8.0|0|2
2821|Arctic Monkeys - Snap Out Of It|8.0|0|2
2821|Aretha Franklin - (You Make Me Feel Like) a Natural Woman|8.0|0|2
2821|Camila Cabello - Inside Out|8.0|0|2
2821|Cocteau Twins - Cherry-Coloured Funk|8.0|0|2
2821|Coldplay - Magic|8.0|0|2
2821|Cuco - Drown|8.0|0|2
2821|Death Grips - Flies|8.0|0|2
2821|Destroyer - Kaputt|8.0|0|2
2821|Hurray For The Riff Raff - Pa'lante|8.0|0|2
2821|Katy Perry - Swish Swish (feat. Nicki Minaj)|8.0|0|2
2821|Kendrick Lamar - Swimming Pools (Drank) (extended version)|8.0|0|2
2821|Kero Kero Bonito - Forever Summer Holiday|8.0|0|2
2821|Lorde - 400 Lux|8.0|0|2
2821|Madonna - Like a Prayer|8.0|0|2
2821|Mariah Carey - Honey|8.0|0|2
2821|Taylor Swift - I Knew You Were Trouble|8.0|0|2
2821|The Weeknd - The Hills|8.0|0|2
2843|(G)I-DLE - LATATA|8.0|0|1
2843|19eighty7 - Back To You (SDJM Remix Edit)|8.0|0|1
2843|88Rising - Plans|8.0|0|1
2843|Alan Walker - Faded|8.0|0|1
2843|Alice Deejay - Better Off Alone|8.0|0|1
2843|Allie X - Bitch|8.0|0|1
2843|Allie X - Good|8.0|0|1
2843|Allie X - Never Enough|8.0|0|1
2843|Armin van Buuren - Blah Blah Blah|8.0|0|1
2843|Baauer - 3AM|8.0|0|1
2843|Beach Bunny - Goodbye Summer :(|8.0|0|1
2843|Beach Bunny - Sports|8.0|0|1
2843|Ben Khan - merchant prince|8.0|0|1
2843|Blue Hawaii - Daisy|8.0|0|1
2843|Bolbbalgan4 - 6 o'clock|8.0|0|1
2843|Britney Spears - Why Should I Be Sad|8.0|0|1
2843|Brodinski - Split (feat. Peewee Longway)|8.0|0|1
2843|Burzum - Dunkelheit|8.0|0|1
2843|Burzum - Jesus' Tod|8.0|0|1
2843|Capital Cities - Safe and Sound|8.0|0|1
2843|Carly Rae Jepsen - Alice in Wonderland|8.0|0|1
2843|Carly Rae Jepsen - I Still Wonder|8.0|0|1
2843|Carly Rae Jepsen - Talk To Me|8.0|0|1
2843|Ceca - Da raskinem sa njom|8.0|0|1
2843|Charlie Puth - LA Girls|8.0|0|1
2843|Cut Copy - Hearts On Fire|8.0|0|1
2843|Dara Bubamara - Galama|8.0|0|1
2843|Daughter - Landfill|8.0|0|1
2843|Depeche Mode - Personal Jesus|8.0|0|1
2843|DJ Shone - Duplo Losi|8.0|0|1
2843|Dominic Cooper - Lay All Your Love On Me - From 'Mamma Mia!' Original Motion Picture Soundtrack|8.0|0|1
2843|Easyfun - Be Your USA (feat. Iiris)|8.0|0|1
2843|Ed Sheeran - The Man|8.0|0|1
2843|Emma Blackery - Icarus|8.0|0|1
2843|Emma Blackery - Nothing Without You|8.0|0|1
2843|Eprom - Humanoid 2.0|8.0|0|1
2843|ESTRONS - Belfast|8.0|0|1
2843|Everything Everything - Ivory Tower|8.0|0|1
2843|Everything Everything - Put Me Together|8.0|0|1
2843|Faust - Meadow Meal|8.0|0|1
2843|Faust - Miss Fortune|8.0|0|1
2843|Fiona Apple - Werewolf|8.0|0|1
2843|FKJ - Better Give U Up|8.0|0|1
2843|Flenn - Solo|8.0|0|1
2843|Florence + The Machine - Grace|8.0|0|1
2843|Florence + The Machine - Only If for a Night|8.0|0|1
