Rank|Song|Total Points|Number Ones|Total Listeners
1516|Au/Ra - Concrete Jungle - Acoustic|11.0|0|1
1516|Benjamin Wallfisch - Beverly|11.0|0|1
1516|Beyoncé - 6 Inch (feat. The Weeknd)|11.0|0|1
1516|Beyoncé - FREEDOM (feat. Kendrick Lamar)|11.0|0|1
1516|Bleachers - Shadow|11.0|0|1
1516|Bruce Springsteen - I'm on Fire|11.0|0|1
1516|Clinic - The Second Line|11.0|0|1
1516|Coldplay - Clocks|11.0|0|1
1516|Crazy Ex-Girlfriend Cast - After Everything You Made Me Do (That You Didn't Ask For)|11.0|0|1
1516|Céline Dion - Happy Xmas (War Is Over)|11.0|0|1
1516|Duckwrth - MICHUUL.|11.0|0|1
1516|Duke Dumont - Ocean Drive - Extended Mix|11.0|0|1
1516|Empress of - Go To Hell|11.0|0|1
1516|Enya - Only time - original version|11.0|0|1
1516|EXID - Boy|11.0|0|1
1516|Fifth Harmony & Pitbull - Por Favor (Spanglish Version)|11.0|0|1
1516|Fink - Looking Too Closely|11.0|0|1
1516|Five Finger Death Punch - I Apologize|11.0|0|1
1516|Fleetwood Mac - Dreams - Remastered|11.0|0|1
1516|Fleetwood Mac - Gold Dust Woman - 2004 Remastered Edition|11.0|0|1
1516|Fleetwood Mac - Never Going Back Again - Remastered|11.0|0|1
1516|Fleetwood Mac - Second Hand News - Remastered|11.0|0|1
1516|Flight Facilities - Heart Attack - Radio Edit|11.0|0|1
1516|Follow The Light - Go To Sleep (Whispered)|11.0|0|1
1516|Freddie Gibbs - 20 Karat Jesus|11.0|0|1
1516|Future - Low Life (feat. The Weeknd)|11.0|0|1
1516|Green Day - Bang Bang|11.0|0|1
1516|Janelle Monáe - PrimeTime (feat. Miguel)|11.0|0|1
1516|JoJo - Vibe.|11.0|0|1
1516|Katy Perry - Bigger Than Me|11.0|0|1
1516|Katy Perry - Into Me You See|11.0|0|1
1516|Katy Perry - Part of Me|11.0|0|1
1516|Kehlani - Distraction|11.0|0|1
1516|Kodak Black - Transportin'|11.0|0|1
1516|Kygo - I See You|11.0|0|1
1516|Lady Gaga - Gasoline|11.0|0|1
1516|Lana Del Rey - Tomorrow Never Came (feat. Sean Ono Lennon)|11.0|0|1
1516|Leonard Cohen - Ain't No Cure for Love|11.0|0|1
1516|LIL UZI VERT - Money Longer|11.0|0|1
1516|Linkin Park - Nobody Can Save Me|11.0|0|1
1516|Linkin Park - Sorry for Now|11.0|0|1
1516|LOOΠΔ - Love Cherry Motion|11.0|0|1
1516|Los Campesinos! - Avacado, Baby|11.0|0|1
1516|Luna Shadows - Waves|11.0|0|1
1516|Minutemen - Political Song for Michael Jackson To Sing|11.0|0|1
1516|Nai Palm - Crossfire / So Into You|11.0|0|1
1516|No Wyld - Odyssey|11.0|0|1
1516|P!nk - Revenge (feat. Eminem)|11.0|0|1
1516|Radiohead - Lotus Flower|11.0|0|1
1516|Radiohead - Videotape|11.0|0|1
1516|Robyn - With Every Heartbeat|11.0|0|1
1516|Room For Two - Roots Before Branches|11.0|0|1
1516|RuPaul - Glamazon|11.0|0|1
1516|Sam Tsui & Christina Grimmie - Just A Dream (cover)|11.0|0|1
1516|Samantha Urbani - Hints & Implications|11.0|0|1
1516|Save Ferris - The World is New|11.0|0|1
1516|Selena Gomez - Fetish (feat. Gucci Mane) - Galantis Remix|11.0|0|1
1516|Shakira - Ojos así|11.0|0|1
1516|Sky Ferreira - I Will|11.0|0|1
1516|Sky Ferreira - Night Time, My Time|11.0|0|1
1516|Snakehips - Cruel|11.0|0|1
1516|The Avalanches - If I Was A Folkstar|11.0|0|1
1516|The Knocks - Comfortable (feat. X Ambassadors)|11.0|0|1
1516|The Maine - Black Butterflies And Déjà Vu|11.0|0|1
1516|Thom Yorke - The Eraser|11.0|0|1
1516|Tinashe - Vulnerable (feat. Travi$ Scott)|11.0|0|1
1516|TWICE - 날 바라바라봐|11.0|0|1
1516|Wet - It's All In Vain|11.0|0|1
1516|Woods of Ypres - Silver|11.0|0|1
1516|コンシャスTHOUGHTS - Spend The Night|11.0|0|1
1516|安室奈美恵 - NEW LOOK|11.0|0|1
1516|安室奈美恵 - SWEET 19 BLUES|11.0|0|1
1516|西野加奈 - Dear Bride|11.0|0|1
1621|Kanye West - Dark Fantasy|10.5|0|5
1621|Lady Gaga - John Wayne|10.5|0|5
1621|Betty Who - Human Touch|10.5|0|3
1621|Beyoncé - Partition|10.5|0|3
1621|Leona Lewis - Bleeding Love|10.5|0|3
1621|Phoebe Ryan - Forgetting All About You|10.5|0|3
1621|Rihanna - Kiss It Better|10.5|0|3
1621|SKI MASK THE SLUMP GOD - Catch Me Outside|10.5|0|3
1621|Allie X - Bitch|10.5|0|2
1621|Allie X - Catch|10.5|0|2
1621|Alvvays - Adult Diversion|10.5|0|2
1621|Arcade Fire - Ready To Start|10.5|0|2
1621|Chance the Rapper - No Problem (feat. Lil Wayne & 2 Chainz)|10.5|0|2
1621|DVSN - Morning After|10.5|0|2
1621|Ellie Goulding - Anything Could Happen|10.5|0|2
1621|Eurythmics - Here Comes The Rain Again|10.5|0|2
1621|Halsey - Alone|10.5|0|2
1621|Harry Styles - kiWi|10.5|0|2
1621|Jimmy Eat World - The Middle|10.5|0|2
1621|Justin Bieber & BloodPop® - Friends|10.5|0|2
1621|Kanye West - Famous|10.5|0|2
1621|Kanye West - I LOVE KANYE|10.5|0|2
1621|Marina & the Diamonds - Bubblegum Bitch|10.5|0|2
1621|Marina & the Diamonds - Primadonna|10.5|0|2
1621|Modest Mouse - Float On|10.5|0|2
1621|Rina Sawayama - Through the Wire - Interlude|10.5|0|2
1621|Sam Smith - Say It First|10.5|0|2
1621|Taylor Swift - The Story of Us - US version|10.5|0|2
1621|The Mountain Goats - Abandoned Flesh|10.5|0|2
1621|The Wombats - Lemon To a Knife Fight|10.5|0|2
1621|$uicideboy$ - For The Last Time|10.5|0|1
1621|$uicideboy$ - I Hung Myself For A Persona|10.5|0|1
1621|A Rocket To the Moon - If Only They Knew|10.5|0|1
1621|A.R. Rahman - Jai Ho! (You Are My Destiny)|10.5|0|1
1621|Arcade Fire - The Suburbs (Continued)|10.5|0|1
1621|Bill Evans - All of You|10.5|0|1
1621|Bill Evans - But Beautiful - Live at The Montreux Jazz Festival, Montreux, Switzerland / 1975|10.5|0|1
1621|Bill Evans - But Not For Me / Isn't It Romantic / The Opener|10.5|0|1
1621|Bill Evans - Gone With the Wind|10.5|0|1
1621|Bill Evans - In A Sentimental Mood - Live at The Montreux Jazz Festival, Montreux, Switzerland / 1975|10.5|0|1
1621|Bill Evans - Saudade Do Brasil|10.5|0|1
1621|Bill Evans - Since We Met|10.5|0|1
1621|Blue Horizon - Glory Days|10.5|0|1
1621|BROCKHAMPTON - SCENE 2|10.5|0|1
1621|Brooke Candy - Hoopz|10.5|0|1
1621|Bruno Mars - Chunky|10.5|0|1
1621|Citizen - Your Head Got Misplaced|10.5|0|1
1621|Crystal Castles - Baptism|10.5|0|1
1621|Drake & Future - Jumpman|10.5|0|1
1621|Drake - Find Your Love|10.5|0|1
1621|Duckwrth - THROWYOASSOUT|10.5|0|1
1621|Echosmith - 18|10.5|0|1
1621|Elohim - Xanax|10.5|0|1
1621|Estelle - Do My Thing (feat. Janelle Monáe)|10.5|0|1
1621|Florence + the Machine - Rabbit Heart (Raise It Up)|10.5|0|1
1621|Freddy Cannon - Chattanooga Shoe Shine Boy|10.5|0|1
1621|Gucci Mane feat. Offset - Met Gala|10.5|0|1
1621|HALCALI - Hello, Hello, Alone|10.5|0|1
1621|Hannah Diamond - Hi|10.5|0|1
1621|Helios - Nothing it Can|10.5|0|1
1621|Imagine Dragons - Smoke and Mirrors|10.5|0|1
1621|ionnalee - SAMARITAN|10.5|0|1
1621|Julia Vero - Lilac Sky|10.5|0|1
1621|Kesha - C U Next Tuesday|10.5|0|1
1621|Kingdom - Nurtureworld|10.5|0|1
1621|Lady Gaga - So Happy I Could Die|10.5|0|1
1621|Laura Marling - Where Can I Go?|10.5|0|1
1621|Lifehouse - Between the Raindrops|10.5|0|1
1621|Lotus Juice - Stop Fxxking Phantom|10.5|0|1
1621|Louis The Child - Love Is Alive (feat. Elohim)|10.5|0|1
1621|Lupe Fiasco - Adoration of The Magi (feat. Crystal "Røvél" Torres)|10.5|0|1
1621|Lupe Fiasco - Deliver|10.5|0|1
1621|Léon - I Believe in Us|10.5|0|1
1621|Maren Morris - 80s Mercedes|10.5|0|1
1621|Mariahlynn - Once Upon A Time|10.5|0|1
1621|Maroon 5 - Whiskey (feat. A$AP Rocky)|10.5|0|1
1621|Marvin Gaye - Inner City Blues (Make Me Wanna Holler)|10.5|0|1
1621|Melanie Martinez - Pity Party - K Theory Remix|10.5|0|1
1621|Melanie Martinez - Pity Party - Myles Travitz Remix|10.5|0|1
1621|Miley Cyrus - Love Someone|10.5|0|1
1621|Mitski - Thursday Girl|10.5|0|1
1621|Ms. Lauryn Hill - Neurotic Society (Compulsory Mix)|10.5|0|1
1621|Ofra Haza - Deliver Us - The Prince of Egypt/soundtrack version|10.5|0|1
1621|OutKast - B.O.B.|10.5|0|1
1621|Pabllo Vittar - Corpo Sensual|10.5|0|1
1621|Paul Desmond - Samba Cantina|10.5|0|1
1621|Priest - White Wing Dove|10.5|0|1
1621|Rachel House - I Am Moana (Song of the Ancestors)|10.5|0|1
1621|Raghav - Angel Eyes|10.5|0|1
1621|Rebecca Black - Wasted Youth|10.5|0|1
1621|Regina Spektor - Summer in the City|10.5|0|1
1621|Sky Ferreira - Nobody Asked Me (If I Was Okay)|10.5|0|1
1621|Sultan + Shepard - Almost Home (feat. Nadia Ali & IRO)|10.5|0|1
1621|Talking Heads - Making Flippy Floppy (2005 Remastered Version )|10.5|0|1
1621|The Beatles - Hello, Goodbye (Remastered 2015)|10.5|0|1
1621|The Beatles - Helter Skelter|10.5|0|1
1621|The Beatles - Something|10.5|0|1
1621|The Black Keys - Howlin' for You|10.5|0|1
1621|The Black Keys - Tighten Up|10.5|0|1
1621|The Foxies - Floods|10.5|0|1
1621|The Kooks - Sweet Emotion|10.5|0|1
1621|The Streets - Could Well Be In|10.5|0|1
1621|The Weeknd - Might Not - Belly|10.5|0|1
1621|The Weeknd - Rambo (Remix)|10.5|0|1
1621|The Weeknd - Reminder Remix (feat. Young Thug & A$AP Rocky)|10.5|0|1
1621|They Might Be Giants - Don't Let's Start|10.5|0|1
1621|TLC - No Scrubs|10.5|0|1
1621|Train - Hey, Soul Sister|10.5|0|1
1621|Travi$ Scott - Wonderful (feat.The Weeknd)|10.5|0|1
1621|Vampire Weekend - Don't Lie|10.5|0|1
1621|Weezer - Feels Like Summer|10.5|0|1
1621|You Love Her Coz She's Dead - Young Tender Hearts Beat Fast|10.5|0|1
1621|Young Thug - Drippin'|10.5|0|1
1621|Zella Day - High|10.5|0|1
1735|Kendrick Lamar - Backseat Freestyle|10.0|0|6
1735|Carly Rae Jepsen - Favourite Colour|10.0|0|5
1735|BROCKHAMPTON - Sweet|10.0|0|4
1735|King Krule - Biscuit Town|10.0|0|4
1735|Lady Gaga - Perfect Illusion|10.0|0|4
1735|DVSN - Nuh Time / Tek Time|10.0|0|3
1735|Kanye West - So Appalled|10.0|0|3
1735|Kreayshawn - Gucci Gucci|10.0|0|3
1735|Lil Pump - Back (feat. Lil Yachty)|10.0|0|3
1735|Tinashe - All Hands On Deck|10.0|0|3
1735|Tinashe - Pretend|10.0|0|3
1735|현아 - Babe|10.0|0|3
1735|Alaska Thunderfuck - Valentina|10.0|0|2
1735|Aquilo - Sorry|10.0|0|2
1735|Bebe Rexha - I Got Time|10.0|0|2
1735|Ben Howard - Promise|10.0|0|2
1735|Big K.R.I.T. - Justin Scott|10.0|0|2
1735|BROCKHAMPTON - Trip|10.0|0|2
1735|Demi Lovato - Concentrate|10.0|0|2
1735|DVSN - Run Away|10.0|0|2
1735|Echosmith - Cool Kids|10.0|0|2
1735|Foster the People - Are You What You Want To Be?|10.0|0|2
1735|Foster the People - Ask Yourself|10.0|0|2
1735|Grimes - Oblivion|10.0|0|2
1735|Gucci Mane - Curve (feat. The Weeknd)|10.0|0|2
1735|Imogen Heap - Hide And Seek|10.0|0|2
1735|K.Flay - Giver|10.0|0|2
1735|Katy Perry - Circle the Drain|10.0|0|2
1735|Katy Perry - Pearl|10.0|0|2
1735|Katy Perry - Who Am I Living For?|10.0|0|2
1735|Kendrick Lamar - Swimming Pools (Drank) (extended version)|10.0|0|2
1735|Madonna - Ray of Light|10.0|0|2
1735|Madonna - Sorry|10.0|0|2
1735|Miley Cyrus - Twinkle Song|10.0|0|2
1735|Oasis - Wonderwall - Remastered|10.0|0|2
1735|PVRIS - Winter|10.0|0|2
1735|Radiohead - No Surprises|10.0|0|2
1735|St. Lucia - Dancing On Glass|10.0|0|2
1735|a-ha - Take on Me|10.0|0|1
1735|Aaliyah - Back & Forth|10.0|0|1
1735|AB Soto - Latinos in the House|10.0|0|1
1735|Alex Cameron - Candy May|10.0|0|1
1735|Alex Cameron - Marlon Brando|10.0|0|1
1735|Alex Cameron - Politics of Love|10.0|0|1
1735|Alex Cameron - Stranger's Kiss (Duet with Angel Olsen)|10.0|0|1
1735|Alex Cameron - The Chihuahua|10.0|0|1
1735|Alex Cameron - The Hacienda|10.0|0|1
1735|Alex Cameron - True Lies|10.0|0|1
1735|Anne-Marie - Heavy - Acoustic|10.0|0|1
1735|Ashanti - Say Less (feat. Ty Dolla $Ign)|10.0|0|1
1735|Astrid S - Think Before I Talk - West Coast Massive Remix|10.0|0|1
1735|BADBADNOTGOOD - I Don't Know|10.0|0|1
1735|BROODS - Taking You There|10.0|0|1
1735|BØRNS - Dug My Heart|10.0|0|1
1735|Charli XCX - Hey Boy Hey Girl (Live)|10.0|0|1
1735|Charli XCX - I Wanna Be With U|10.0|0|1
1735|Charli XCX - Run 4 Ur Money (Writer's Demo)|10.0|0|1
1735|Charli XCX - Taxi (Live)|10.0|0|1
1735|Charli XCX - Up N' Down|10.0|0|1
1735|Charli XCX feat. Cupcakke - Lipgloss|10.0|0|1
1735|Corbin - ICE BOY|10.0|0|1
1735|CyHi The Prynce - Dat Side|10.0|0|1
1735|Demi Lovato - This Is Me - From "Camp Rock"|10.0|0|1
1735|Empress of - Standard|10.0|0|1
1735|f(x) - Airplane|10.0|0|1
1735|f(x) - Red Light|10.0|0|1
1735|Five Finger Death Punch - Jekyll And Hyde|10.0|0|1
1735|Flo Morrissey - Pages of Gold|10.0|0|1
1735|Florrie - Call of the Wild|10.0|0|1
1735|Flume - Hyperreal (feat. Kučka)|10.0|0|1
1735|Frank Ocean - Crack Rock|10.0|0|1
1735|Frank Ocean - Monks|10.0|0|1
1735|Frank Ocean - Pilot Jones|10.0|0|1
1735|Frank Ocean - Pink Matter|10.0|0|1
1735|Full of Hell - Trumpeting Ecstasy|10.0|0|1
1735|HAIM - Nothing's Wrong|10.0|0|1
1735|Hannah Diamond - Fade Away|10.0|0|1
1735|Janet Jackson - Black Cat|10.0|0|1
1735|Jeremy Zuckerman - Korra Confronts Tarrlok|10.0|0|1
1735|Kanye West - Christmas In Harlem (feat. Cam'ron, Jim Jones, Vado, Cyhi Da Prynce, Pusha-T, Musiq Soulchild, Teyana Taylor, Big Sean)|10.0|0|1
1735|Kanye West - Lost in the World (feat. Bon Iver)|10.0|0|1
1735|Kyle Dixon - Stranger Things|10.0|0|1
1735|LOOΠΔ / ODD EYE CIRCLE - LOONATIC|10.0|0|1
1735|Luna Shadows - Youth|10.0|0|1
1735|Majid Jordan - My Imagination (feat. dvsn)|10.0|0|1
1735|Marc E. Bassy - Bondage|10.0|0|1
1735|Mariah Carey - Silent Night|10.0|0|1
1735|Melanie C - Next Best Superstar|10.0|0|1
1735|Nina Nesbitt - Chewing Gum|10.0|0|1
1735|Oasis - Champagne Supernova - Remastered|10.0|0|1
1735|Pet Shop Boys - Flamboyant|10.0|0|1
1735|RICH CHIGGA - Gospel|10.0|0|1
1735|Salomón Beda - Pa'lante|10.0|0|1
1735|Snakehips & MØ - Don't Leave|10.0|0|1
1735|Son Little - Blue Magic (Waikiki)|10.0|0|1
1735|Sophie - Lemonade|10.0|0|1
1735|Sälen - I'm In Love With My Best Friend|10.0|0|1
1735|The Crickets - Not Fade Away|10.0|0|1
1735|The Kooks - See the Sun|10.0|0|1
1735|The Smith Street Band - Shine|10.0|0|1
1735|Tobogán Andaluz - Claridad|10.0|0|1
1735|Tom Waits - Come on Up To the House|10.0|0|1
1735|Tom Waits - Grapefruit Moon|10.0|0|1
1735|Troye Sivan - Fun|10.0|0|1
1735|Vulfpeck - Running Away (feat. Joey Dosik, David T. Walker & James Gadson)|10.0|0|1
1735|Whethan feat. Charli XCX - love gang|10.0|0|1
1735|Worst Lyrics - Lil Wayne VS Big Sean | DEHH feat: The Rap Critic|10.0|0|1
1735|Zara Larsson - Never Forget You|10.0|0|1
1843|Camila Cabello - I Have Questions|9.5|0|5
1843|Future - Mask Off|9.5|0|4
1843|Kesha - Finding You|9.5|0|4
1843|Lady Gaga - Bad Romance|9.5|0|4
1843|Carly Rae Jepsen - E•MO•TION|9.5|0|3
1843|Dolly Parton - Jolene|9.5|0|3
1843|Marina & the Diamonds - I'm a Ruin|9.5|0|3
1843|MØ - Never Wanna Know|9.5|0|3
1843|SUPERFRUIT - Imaginary Parties|9.5|0|3
1843|The Weeknd - House of Balloons / Glass Table Girls|9.5|0|3
1843|A Flock of Seagulls - I Ran|9.5|0|2
1843|alt-J - Deadcrush|9.5|0|2
1843|Aminé - Spice Girl|9.5|0|2
1843|Anthony Rapp - La Vie Boheme|9.5|0|2
1843|Black Eyed Peas - Meet Me Halfway|9.5|0|2
1843|CHVRCHES - Tether|9.5|0|2
1843|Demi Lovato - Give Your Heart a Break|9.5|0|2
1843|dodie - Would You Be So Kind|9.5|0|2
1843|Dolly Parton - Coat of Many Colors|9.5|0|2
1843|Elohim - Sleepy Eyes|9.5|0|2
1843|FKA twigs - Figure 8|9.5|0|2
1843|Kendrick Lamar - LOVE. (FEAT. ZACARI.)|9.5|0|2
1843|Léon - For You|9.5|0|2
1843|Nelly Furtado - Say It Right - Main|9.5|0|2
1843|Rae Sremmurd - No Type|9.5|0|2
1843|Red Velvet - Red Flavor|9.5|0|2
1843|Saveus - Watch The World|9.5|0|2
1843|Shura - Touch|9.5|0|2
1843|The Front Bottoms - Bae|9.5|0|2
1843|The Front Bottoms - Don't Fill Up On Chips|9.5|0|2
1843|The Front Bottoms - Raining|9.5|0|2
1843|The Front Bottoms - You Used To Say (Holy Fuck)|9.5|0|2
1843|Tinashe - Ride of Your Life|9.5|0|2
1843|Tove Lo - Habits (Stay High)|9.5|0|2
1843|TYSM - Ghost White Dress|9.5|0|2
1843|"It" & "Stranger Things" Star Finn Wolfhard Tests His '80s Horror Film Knowledge - Teen Vogue|9.5|0|1
1843|Arcade Fire - We Used To Wait|9.5|0|1
1843|Ariana Grande - Leave Me Lonely (feat. Macy Gray)|9.5|0|1
1843|Au/Ra - Concrete Jungle|9.5|0|1
1843|Au/Ra - Kicks|9.5|0|1
1843|Björk - History of Touches|9.5|0|1
1843|BTS - Butterfly|9.5|0|1
1843|BTS - Run|9.5|0|1
1843|BTS - Whalien 52|9.5|0|1
1843|Carly Rae Jepsen - Drive|9.5|0|1
1843|Catfish and The Bottlemen - Kathleen|9.5|0|1
1843|Chance the Rapper - Cocoa Butter Kisses (feat. Vic Mensa & Twista)|9.5|0|1
1843|CHVRCHES - Clearest Blue - Gryffin Remix|9.5|0|1
1843|Citizen - Medicine|9.5|0|1
1843|CupcakKe - Scraps|9.5|0|1
1843|Daft Punk - TRON Legacy (End Titles)|9.5|0|1
1843|Danny Brown - Rolling Stone|9.5|0|1
1843|Dbangz - Thick Niggas and Anime Tiddies|9.5|0|1
1843|Dire Straits - Walk of Life|9.5|0|1
1843|EMI MARIA - Lost In Tokyo|9.5|0|1
1843|Eyelar - Daddy Knows|9.5|0|1
1843|Fall Out Boy - Dance, Dance|9.5|0|1
1843|Fifth Harmony - Make You Mad|9.5|0|1
1843|GIRLi - Girls Get Angry Too|9.5|0|1
1843|Grimes - Easily|9.5|0|1
1843|Grimes - Scream (feat. Aristophanes)|9.5|0|1
1843|Halsey, Dillon Francis - Bad At Love|9.5|0|1
1843|Harry Styles - Girl Crush (At The BBC)|9.5|0|1
1843|HOLY OYSTERS - TAKE ME FOR A RIDE|9.5|0|1
1843|JoJo - Mad Love.|9.5|0|1
1843|Kard - Oh NaNa|9.5|0|1
1843|Kelly Clarkson - Nostalgic|9.5|0|1
1843|livetune+ - Cheers!|9.5|0|1
1843|Mariah Carey - I Don't Wanna Cry|9.5|0|1
1843|Mariah Carey - Infinity|9.5|0|1
1843|Mariah Carey - Obsessed|9.5|0|1
1843|Melody's Echo Chamber - I Follow You|9.5|0|1
1843|Miguel - waves - Remix|9.5|0|1
1843|Natti Natasha - Criminal|9.5|0|1
1843|Nick Jonas - Find You|9.5|0|1
1843|NoName - Bye Bye Baby|9.5|0|1
1843|Renée Elise Goldsberry - Satisfied|9.5|0|1
1843|Rita Ora feat. Raye & Charli XCX - Girls (Radio 1's Big Weekend 2017)|9.5|0|1
1843|Sabrina Claudio - Used To|9.5|0|1
1843|Sabrina Claudio - Wait|9.5|0|1
1843|Sigrid - Dynamite|9.5|0|1
1843|Simon & Garfunkel - The Boxer|9.5|0|1
1843|Smash Mouth - All Star|9.5|0|1
1843|Snakehips & Anne-Marie - Either Way (feat. Joey Bada$$)|9.5|0|1
1843|Sophie - Hard|9.5|0|1
1843|Starfucker - Born|9.5|0|1
1843|Starfucker - Tape Machine|9.5|0|1
1843|Stranger Things Cast Reviews 80s Fads - Teen Vogue|9.5|0|1
1843|Stranger Things Cast Show Us the Last Thing on Their Phones - WIRED|9.5|0|1
1843|Stranger Things' Dacre Montgomery's Insane 'Billy' Audition Tape - GQ|9.5|0|1
1843|The Doors - Hello, I Love You|9.5|0|1
1843|The Killers - When You Were Young|9.5|0|1
1843|The Mountain Goats - For the Portuguese Goth Metal Bands|9.5|0|1
1843|The Nor'easters - Writing's On The Wall|9.5|0|1
1843|The Square - Official Trailer|9.5|0|1
1843|Tori Amos - Raspberry Swirl|9.5|0|1
1843|Tyler, the Creator - I Ain't Got Time!|9.5|0|1
1843|Weezer - Teenage Victory Song|9.5|0|1
1843|Willow - Human Leech|9.5|0|1
1843|Woods of Ypres - Everything I Touch Turns To Gold (Then To Coal)|9.5|0|1
1843|Woods of Ypres - Shards of Love (Hurt Forever)|9.5|0|1
1843|Yung Lean - Metallic Intuition|9.5|0|1
1843|ZHU - Paradise Awaits|9.5|0|1
1843|ZHU - Superfriends|9.5|0|1
1843|Zola Jesus - Soak|9.5|0|1
1843|믹스나인 (MIXNINE) - JUST DANCE|9.5|0|1
1949|Kanye West - Runaway|9.0|0|6
1949|Julia Michaels - Issues|9.0|0|5
1949|Maroon 5 - Help Me Out (with Julia Michaels)|9.0|0|4
1949|Taylor Swift - Mine - US Version|9.0|0|4
1949|Big K.R.I.T. - Get Up 2 Come Down (feat. CeeLo Green & Sleepy Brown)|9.0|0|3
1949|Lorde - White Teeth Teens|9.0|0|3
1949|Olivia Holt - History|9.0|0|3
1949|Perfume Genius - Die 4 You|9.0|0|3
1949|Taylor Swift - Stay Stay Stay|9.0|0|3
1949|Arcade Fire - Electric Blue|9.0|0|2
1949|Bebe Rexha - The Way I Are (Dance With Somebody) (feat. Lil Wayne)|9.0|0|2
1949|Fifth Harmony - Deliver|9.0|0|2
1949|Fleet Foxes - I Am All That I Need / Arroyo Seco / Thumbprint Scar|9.0|0|2
1949|Frank Ocean - Sweet Life|9.0|0|2
1949|Imagine Dragons - Yesterday|9.0|0|2
1949|Lana Del Rey - Young and Beautiful|9.0|0|2
1949|Mariah Carey - Touch My Body|9.0|0|2
1949|Sam Smith - Palace|9.0|0|2
1949|Sam Smith - The Thrill of It All|9.0|0|2
1949|smokepurpp - Audi.|9.0|0|2
1949|SUPERFRUIT - Vacation|9.0|0|2
1949|Susanne Sundfør - Undercover|9.0|0|2
1949|Tei Shi - Say You Do|9.0|0|2
1949|Tinashe - Aquarius|9.0|0|2
1949|Tom Misch - Movie|9.0|0|2
1949|16 Bit Lolitas - More Than Music|9.0|0|1
1949|3LAU - Star Crossed|9.0|0|1
1949|Against the Current - One More Weekend|9.0|0|1
1949|Aly & AJ - Potential Breakup Song|9.0|0|1
1949|Anthony Rapp - Rent|9.0|0|1
1949|Anthony Rapp - Tune Up #2|9.0|0|1
1949|Aquilo - All I Ever Wanted|9.0|0|1
1949|Aquilo - Always Done What You Say|9.0|0|1
1949|Aquilo - Blindside|9.0|0|1
1949|Aquilo - Complication|9.0|0|1
1949|Aquilo - I Gave It All|9.0|0|1
1949|Aquilo - Low Light|9.0|0|1
1949|Aquilo - Never Hurt Again|9.0|0|1
1949|Aquilo - Never Seen You Get So Low|9.0|0|1
1949|Aquilo - Silhouette|9.0|0|1
1949|Aquilo - Waiting|9.0|0|1
1949|Aquilo - You Won't Know Where You Stand|9.0|0|1
1949|Brand New - Same Logic / Teeth|9.0|0|1
1949|Bridgit Mendler - Can't Bring This Down|9.0|0|1
1949|Bring Me the Horizon - Hospital for Souls|9.0|0|1
1949|Bryson Tiller - Don't Get Too High|9.0|0|1
1949|Cazzette - Sleepless - Radio Edit|9.0|0|1
1949|Chelsea Wolfe - House of Metal|9.0|0|1
1949|Copeland - Kite|9.0|0|1
1949|Daphne Rubin-Vega - Light My Candle|9.0|0|1
1949|Deaf Havana - Anemophobia, Pt. 2 (Bonus Track)|9.0|0|1
1949|Dua Lipa - Dreams|9.0|0|1
1949|Duckwrth - XTRA|9.0|0|1
1949|Exo - MAMA - Live|9.0|0|1
1949|F.I.R. - Lydia|9.0|0|1
1949|F.I.R. - 千年之恋|9.0|0|1
1949|Ferry Corsten - Hyper Love (feat. Nat Dunn)|9.0|0|1
1949|Fifth Harmony - Por Favor - Spanglish Version|9.0|0|1
1949|Five Finger Death Punch - You're Not My Kind|9.0|0|1
1949|Fleece - Chocolate Milk|9.0|0|1
1949|Fleece - Demanding|9.0|0|1
1949|Fleece - Narcozep|9.0|0|1
1949|Foster the People - Nevermind|9.0|0|1
1949|Geotic - Actually Smiling|9.0|0|1
1949|Geotic - Nav|9.0|0|1
1949|Geotic - Sunspell|9.0|0|1
1949|Ginuwine - Final Warning (feat. Aaliyah)|9.0|0|1
1949|Girls Aloud - Biology|9.0|0|1
1949|Grimes - Butterfly|9.0|0|1
1949|Grimes - Genesis|9.0|0|1
1949|Grimes - Nightmusic|9.0|0|1
1949|K.Flay - Blood In The Cut|9.0|0|1
1949|Karmin - No Flex Zone (Remix)|9.0|0|1
1949|Kate Bush - Hello Earth|9.0|0|1
1949|Kate Bush - Jig of Life|9.0|0|1
1949|Kate Bush - Watching You Without Me|9.0|0|1
1949|Kelly Clarkson - A Minute (Intro)|9.0|0|1
1949|Led Zeppelin - Whole Lotta Love|9.0|0|1
1949|LIL UZI VERT - The Way Life Goes (Remix) (feat. Nicki Minaj & Oh Wonder)|9.0|0|1
1949|LOOΠΔ / ODD EYE CIRCLE - Chaotic|9.0|0|1
1949|Mabel - Know Me Better|9.0|0|1
1949|Madonna - Human Nature - Live|9.0|0|1
1949|Madonna - Vogue|9.0|0|1
1949|Melanie C - Room For Love|9.0|0|1
1949|Miguel - Pussy Is Mine|9.0|0|1
1949|Mike Perry - The Ocean (feat. Shy Martin)|9.0|0|1
1949|Nothing But Thieves - Broken Machine|9.0|0|1
1949|Oh Land - My Boxer|9.0|0|1
1949|Paramore - Where the Lines Overlap|9.0|0|1
1949|Portishead - Glory Box|9.0|0|1
1949|Purity Ring - Stranger Than Earth|9.0|0|1
1949|R.E.M. - Man on the Moon|9.0|0|1
