Rank|Song|Total Points|Number Ones|Total Listeners
2019|Ichiko Aoba - マホロボシヤ|11.0|0|1
2019|Jain - Alright|11.0|0|1
2019|Jain - On My Way|11.0|0|1
2019|Jakey - South Dakota|11.0|0|1
2019|Jay Cosmic - Ocean Eyes|11.0|0|1
2019|Jeanette - Porqué te vas?|11.0|0|1
2019|Jenny Lewis - Head Underwater|11.0|0|1
2019|Kacey Musgraves - Die Fun|11.0|0|1
2019|Kady Rain - R.A.D. Moves|11.0|0|1
2019|Kalie Shorr - Damn Sky|11.0|0|1
2019|Kanye West - Frank's Track|11.0|0|1
2019|Kanye West - No Mistakes|11.0|0|1
2019|Kanye West - We Don't Care|11.0|0|1
2019|Kate Bush - This Woman's Work|11.0|0|1
2019|Kelela - All The Way Down|11.0|0|1
2019|Kygo - Here for You (feat. Ella Henderson)|11.0|0|1
2019|Lake Street Dive - Rabid Animal|11.0|0|1
2019|Lany - I Don't Wanna Love You Anymore|11.0|0|1
2019|Laura Carbone - Swans|11.0|0|1
2019|Lil Aaron - QUIT|11.0|0|1
2019|Lil Xan - Oh No (Prod Tayo Fetti)|11.0|0|1
2019|LOOΠΔ - Egoist|11.0|0|1
2019|LOOΠΔ - Heart Attack (츄)|11.0|0|1
2019|Lupe Fiasco - Jump (feat. Gizzle)|11.0|0|1
2019|Lykke Li - Love Me Like I'm Not Made Of Stone|11.0|0|1
2019|Max - Worship|11.0|0|1
2019|Miracle Of Sound - The Call (Instrumental Version)|11.0|0|1
2019|Mr Hudson - Bread + Roses|11.0|0|1
2019|My Little Airport - terence的心事|11.0|0|1
2019|My Little Airport - 昨晚夢見你|11.0|0|1
2019|Natalie Claro - Remain Inside The Cage|11.0|0|1
2019|Nothing But Thieves - Gods|11.0|0|1
2019|Odessa - Hummed Low|11.0|0|1
2019|Panic! at The Disco - Northern Downpour|11.0|0|1
2019|Paramore - Turn It Off|11.0|0|1
2019|Paul Anka - Put Your Head on My Shoulder|11.0|0|1
2019|Planningtorock - Much To Touch|11.0|0|1
2019|Pyotr Ilyich Tchaikovsky - The Nutcracker, Op.71, TH.14 / Act 2: No. 14b Pas de deux: Variation I (Tarantella)|11.0|0|1
2019|Raiza Biza - Freeman|11.0|0|1
2019|Razorlight - America|11.0|0|1
2019|Riton - Money - Shrine VIP (feat. Mr Eazi & DaVido)|11.0|0|1
2019|Riverdale Cast - In (feat. KJ Apa, Lili Reinhart, Camila Mendes, Madelaine Petsch, Vanessa Morgan, Shannon Purser, Casey Cott, Emilija Baranac, Cody Kearsley & Ashleigh Murray)|11.0|0|1
2019|RM & eAeon - badbye|11.0|0|1
2019|RM & Nell - everythingoes|11.0|0|1
2019|Subculture Sage - Chances|11.0|0|1
2019|Sugababes - Just Let It Go|11.0|0|1
2019|Switchfoot - NATIVE TONGUE|11.0|0|1
2019|Taken By Cars - Unidentified|11.0|0|1
2019|The Cure - Friday I'm in Love|11.0|0|1
2019|The Fesh Pince Of Blair 2 - Uncle Phil Yiffs in Heaven Again|11.0|0|1
2019|The Him - I Wonder|11.0|0|1
2019|The Internet - La Di Da|11.0|0|1
2019|The Pom-Poms - Watch Me|11.0|0|1
2019|The Real Tuesday Weld - The Day Before You Came|11.0|0|1
2019|The Shins - Simple Song|11.0|0|1
2019|The Staves - No Me, No You, No More|11.0|0|1
2019|The Weeknd - King Of The Fall|11.0|0|1
2019|The Weeknd - Six Feet Under|11.0|0|1
2019|Tinashe - How Many Times (feat. Future)|11.0|0|1
2019|Toro y Moi - Mirage|11.0|0|1
2019|Toro y Moi - No Show|11.0|0|1
2019|Tove Styrke - Burn|11.0|0|1
2019|Tove Styrke - Even If I'm Loud It Doesn't Mean I'm Talking To You|11.0|0|1
2019|Twenty One Pilots - Holding on To You|11.0|0|1
2019|TWICE - Someone Like Me|11.0|0|1
2019|Ty Dolla $ign - Or Nah|11.0|0|1
2019|Ty Dolla $ign - Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard (lyrics))|11.0|0|1
2019|Uffie - Drugs|11.0|0|1
2019|Vanessa Carlton - Heroes & Thieves|11.0|0|1
2019|Vanessa Carlton - Nolita Fairytale - Main|11.0|0|1
2019|Violent Femmes - Ugly (1983 Rough Trade UK Single)|11.0|0|1
2019|Vulfpeck - Baby I Don't Know Oh Oh (feat. Charles Jones)|11.0|0|1
2019|Vulfpeck - Back Pocket|11.0|0|1
2019|Vulfpeck - Christmas in L.A.|11.0|0|1
2019|Winner - HaruHaru - WINNER Ver. WINNER JAPAN TOUR 2018 〜We'll always be young〜|11.0|0|1
2019|Wolf Alice - Space & Time|11.0|0|1
2019|Zahara - Multiverso|11.0|0|1
2019|수지 - Yes No Maybe|11.0|0|1
2150|Red Velvet - 피카부 Peek-a-Boo|10.5|0|4
2150|St. Vincent - New York|10.5|0|4
2152|Disclosure - Where Angels Fear To Tread|10.5|0|3
2152|Kids See Ghosts - Feel The Love|10.5|0|3
2152|Let's Eat Grandma - Falling Into Me|10.5|0|3
2152|Mariah Carey - Dreamlover|10.5|0|3
2152|Sean Paul - No Lie|10.5|0|3
2152|Tyga - SWISH|10.5|0|3
2158|Carly Rae Jepsen - Turn Me Up|10.5|0|2
2158|Charli XCX "1999" Official Lyrics & Meaning - Verified|10.5|0|2
2158|Death Grips - Inanimate Sensation|10.5|0|2
2158|Future - CUDDLE MY WRIST|10.5|0|2
2158|HAIM - The Wire|10.5|0|2
2158|Justin Timberlake - Rock Your Body|10.5|0|2
2158|Kero Kero Bonito - Sick Beat|10.5|0|2
2158|LIL UZI VERT - XO TOUR Llif3|10.5|0|2
2158|Ravyn Lenae - Computer Luv (feat. Steve Lacy)|10.5|0|2
2158|Red Velvet - Automatic|10.5|0|2
2158|Rihanna - We Found Love (feat. Calvin Harris)|10.5|0|2
2158|Scissor Sisters - Music Is The Victim|10.5|0|2
2158|Taylor Swift - Stay Stay Stay|10.5|0|2
2158|The Carters - Nice|10.5|0|2
2158|The Chainsmokers - Roses|10.5|0|2
2173|Angelo De Augustine - Time|10.5|0|1
2173|Asobi Seksu - New Years|10.5|0|1
2173|Beach Slang - Future Mixtape for The Art Kids (Quiet Slang)|10.5|0|1
2173|BLACKPINK - Really|10.5|0|1
2173|BLACKPINK - See U Later|10.5|0|1
2173|blink-182 - Wasting Time|10.5|0|1
2173|Blood Orange - Hope|10.5|0|1
2173|Calvin Harris - Slide|10.5|0|1
2173|Camp Cope - Anna|10.5|0|1
2173|Camp Cope - The Omen|10.5|0|1
2173|Cannibal Kids - Love Girl|10.5|0|1
2173|Caroline Rose - Jeannie Becomes a Mom|10.5|0|1
2173|Carrie Underwood - That Song That We Used To Make Love To|10.5|0|1
2173|Charli XCX - Kingdom|10.5|0|1
2173|Chief Keef - Soldier|10.5|0|1
2173|Childish Gambino - Boogieman|10.5|0|1
2173|Childish Gambino - I. Pink Toes|10.5|0|1
2173|Ciara - Dose|10.5|0|1
2173|Connie Francis - You're Gonna Miss Me|10.5|0|1
2173|Doomtree - Marathon|10.5|0|1
2173|Elton John - Can You Feel The Love Tonight|10.5|0|1
2173|Elton John - Circle Of Life - Remastered|10.5|0|1
2173|Elton John - Rocket Man (I Think It's Going To Be A Long Long Time) - Remastered|10.5|0|1
2173|Elton John - Saturday Night's Alright (For Fighting) - Remastered|10.5|0|1
2173|Erika Costell - Not Her|10.5|0|1
2173|FAOUZIA - Bad Dreams (Piano Version)|10.5|0|1
2173|Five Finger Death Punch - Crossing Over|10.5|0|1
2173|Five Finger Death Punch - Far From Home|10.5|0|1
2173|Fleetwood Mac - Seven Wonders (Early Version)|10.5|0|1
2173|Four Year Strong - Abandon Ship or Abandon All Hope|10.5|0|1
2173|Fyfe - Solace|10.5|0|1
2173|Galantis - Girls On Boys|10.5|0|1
2173|half•alive - still feel.|10.5|0|1
2173|Heinali - Mist Ostinato|10.5|0|1
2173|Heinali - Rainbow Folding|10.5|0|1
2173|Hotel Apache - Dialtone|10.5|0|1
2173|Jennifer Lopez - Jenny From The Block - Track Masters Remix|10.5|0|1
2173|John Farnham - You're The Voice|10.5|0|1
2173|johnny balik - Honey|10.5|0|1
2173|Khamsin - Leaving|10.5|0|1
2173|Kid Cudi - Red Eye|10.5|0|1
2173|Kraftwerk - Computer Love (3-D)|10.5|0|1
2173|Lady Gaga - Joanne|10.5|0|1
2173|League Of Legends, The Glitch Mob & Mako - RISE (feat. The Word Alive)|10.5|0|1
2173|Leonard Cohen - Hallelujah|10.5|0|1
2173|Lil B - Based Race|10.5|0|1
2173|Lil B - Skreet N***a|10.5|0|1
2173|Louis The Child - Breaking News (with RAYE)|10.5|0|1
2173|Lydia Loveless - Heaven|10.5|0|1
2173|Mac Miller - PA Nights|10.5|0|1
2173|Madonna - Vogue|10.5|0|1
2173|Majid Jordan - Spirit|10.5|0|1
2173|Marmalade - Ob-La-Di, Ob-La-Da|10.5|0|1
2173|Masakatsu Takagi - Ooharu|10.5|0|1
2173|MisterWives - Machine|10.5|0|1
2173|Morrissey - Speedway - 2014 Remastered Version|10.5|0|1
2173|NCT 127 - Cherry Bomb (English Version)|10.5|0|1
2173|Nicole Dollanganger - Poacher's Pride|10.5|0|1
2173|Now, Now - SGL|10.5|0|1
2173|Opia - Faded|10.5|0|1
2173|Paul McCartney - Back In Brazil|10.5|0|1
2173|Paul McCartney - Fuh You|10.5|0|1
2173|Paul McCartney - Maybe I'm Amazed - Remastered 2011|10.5|0|1
2173|Pavement - Trigger Cut/Wounded-Kite at :17|10.5|0|1
2173|Pet Shop Boys - Domino Dancing|10.5|0|1
2173|Pet Shop Boys - Inner Sanctum|10.5|0|1
2173|Pet Shop Boys - It's Alright|10.5|0|1
2173|Pet Shop Boys - One Of The Crowd|10.5|0|1
2173|Powers - Heavy|10.5|0|1
2173|RAY BLK - Doing Me|10.5|0|1
2173|Rihanna - California King Bed|10.5|0|1
2173|Sampha - (No One Knows Me) Like The Piano|10.5|0|1
2173|Say Sue Me - Old Town|10.5|0|1
2173|Shura - What's It Gonna Be?|10.5|0|1
2173|Slothrust - Birthday Cake|10.5|0|1
2173|Slothrust - Horseshoe Crab|10.5|0|1
2173|Sonic Youth - Candle|10.5|0|1
2173|Tame Impala - Be Above It|10.5|0|1
2173|Tame Impala - Love/Paranoia|10.5|0|1
2173|Tame Impala - New Person, Same Old Mistakes|10.5|0|1
2173|Teyana Taylor - Issues/Hold On|10.5|0|1
2173|The Aces - Hurricane|10.5|0|1
2173|The Aces - Last One|10.5|0|1
2173|The Aces - Waiting for You|10.5|0|1
2173|The Beach Boys - I'm So Young (Stereo) - 2012 - Remaster|10.5|0|1
2173|The Beach Boys - When I Grow Up (To Be a Man) (Stereo) - 2012 Stereo Mix|10.5|0|1
2173|The Magnetic Fields - Born on a Train|10.5|0|1
2173|The Magnetic Fields - Long Vermont Roads|10.5|0|1
2173|The Wonder Years - Chaser|10.5|0|1
2173|The Wonder Years - Thanks For The Ride|10.5|0|1
2173|The Zombies - Brief Candles (mono version)|10.5|0|1
2173|The Zombies - I Want Her She Wants Me|10.5|0|1
2173|The Zombies - This Will Be Our Year|10.5|0|1
2173|The Zombies - Time Of The Season (Mono Version)|10.5|0|1
2173|Thom Yorke - Open Again|10.5|0|1
2173|Tierra Whack - Hookers|10.5|0|1
2173|Tilda Austen - Bail|10.5|0|1
2173|Tom Misch - It Runs Through Me|10.5|0|1
2173|Tove Lo - Don't Talk About It|10.5|0|1
2173|Tove Lo - Flashes|10.5|0|1
2173|Troye Sivan - Better Now - Recorded At Spotify Studios NYC|10.5|0|1
2173|U2 - One|10.5|0|1
2173|Victorious Cast - Take A Hint|10.5|0|1
2173|Visage - Fade To Grey|10.5|0|1
2173|Visage - In The Year 2525 (Exordium & Terminus)|10.5|0|1
2173|Visage - Mind Of a Toy|10.5|0|1
2173|Wintersun - Eternal Darkness (Autumn)|10.5|0|1
2173|Wolf Alice - Blush|10.5|0|1
2173|Wolf Alice - Giant Peach|10.5|0|1
2173|Wolf Alice - Heavenly Creatures|10.5|0|1
2173|Wolf Alice - Nosedive|10.5|0|1
2173|Wolf Alice - She|10.5|0|1
2173|Wolf Alice - Silk|10.5|0|1
2173|X - Los Angeles|10.5|0|1
2173|YG - BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)|10.5|0|1
2173|Yung Gravy - Boomin|10.5|0|1
2289|Bastille - Pompeii|10.0|0|4
2289|Ella Mai - Dangerous|10.0|0|4
2289|Kate Bush - And Dream Of Sheep|10.0|0|4
2289|Kimbra - Top Of The World|10.0|0|4
2289|The Weeknd & Kendrick Lamar - Pray For Me|10.0|0|4
2294|BLACKPINK - AS IF IT'S YOUR LAST|10.0|0|3
2294|Carly Rae Jepsen - All That|10.0|0|3
2294|Fifth Harmony - woRK frOm HoMe|10.0|0|3
2294|Lil' Wayne - Dedicate|10.0|0|3
2294|Post Malone - Spoil My Night (feat. Swae Lee)|10.0|0|3
2299|Allie X - Not So Bad In LA|10.0|0|2
2299|Beach House - Levitation|10.0|0|2
2299|Beach House - Norway|10.0|0|2
2299|Beach House - Silver Soul|10.0|0|2
2299|Betty Who - Ignore Me|10.0|0|2
2299|Blue Öyster Cult - (Don't Fear) The Reaper|10.0|0|2
2299|Camila Cabello - All These Years|10.0|0|2
2299|Cat Power - Stay|10.0|0|2
2299|Daniel Caesar - Who Hurt You?|10.0|0|2
2299|David Bowie - "Heroes" - 2017 Remastered Version|10.0|0|2
2299|Ellie Goulding - How Long Will I Love You - Bonus Track|10.0|0|2
2299|Foo Fighters - My Hero|10.0|0|2
2299|Friendly Fires - Heaven Let Me In|10.0|0|2
2299|Hannah Diamond - Every Night|10.0|0|2
2299|Kacey Musgraves - Biscuits|10.0|0|2
2299|Lady Gaga - Bloody Mary|10.0|0|2
2299|Lady Gaga - Gypsy|10.0|0|2
2299|Madonna - Like a Prayer|10.0|0|2
2299|Nelly - Ride Wit Me|10.0|0|2
2299|Paramore - 26|10.0|0|2
2299|Passion Pit - Moth's Wings|10.0|0|2
2299|Rico Nasty - Smack a Bitch|10.0|0|2
2299|Sufjan Stevens - A Short Reprise for Mary Todd, Who Went Insane, But for Very Good Reasons|10.0|0|2
2299|Taylor Swift - Dancing with Our Hands Tied|10.0|0|2
2299|Taylor Swift - Everything Has Changed|10.0|0|2
2299|The Internet - Stay The Night|10.0|0|2
2299|The Weeknd - High for This|10.0|0|2
2299|The Weeknd - House Of Balloons / Glass Table Girls|10.0|0|2
2299|xxxtentacion - tHe rEmEdY fOr A bRoKeN hEaRt (wHy aM i sO iN lOvE)|10.0|0|2
2328|Against All Logic - This Old House Is All I Have|10.0|0|1
2328|Alvvays - Saved by a Waif|10.0|0|1
2328|Aminé - Heebiejeebies - Bonus|10.0|0|1
2328|And Then There Were None - Action Is The Anecdote|10.0|0|1
2328|And Then There Were None - John Orr The Arsonist|10.0|0|1
2328|And Then There Were None - Murmurs of...|10.0|0|1
2328|And Then There Were None - The Hospital|10.0|0|1
2328|Anderson .Paak - Am I Wrong|10.0|0|1
2328|Anderson East - This Too Shall Last|10.0|0|1
2328|B.o.B - So Good|10.0|0|1
2328|Backstreet Boys - I Want It That Way|10.0|0|1
2328|Beirut - At Once|10.0|0|1
2328|Beirut - August Holland|10.0|0|1
2328|Beirut - Fener|10.0|0|1
2328|Beirut - So Allowed|10.0|0|1
2328|Beyoncé - Why Don't You Love Me|10.0|0|1
2328|Björk - An Echo A Stain|10.0|0|1
2328|Björk - Aurora|10.0|0|1
2328|Björk - Frosti|10.0|0|1
2328|Björk - Harm Of Will|10.0|0|1
2328|Björk - Heirloom|10.0|0|1
2328|Björk - Pagan Poetry|10.0|0|1
2328|Björk - Sun in My Mouth|10.0|0|1
2328|Björk - Unison|10.0|0|1
2328|Boa - Encounter|10.0|0|1
2328|Boa - U&I|10.0|0|1
2328|Bob Dylan - Sad-Eyed Lady Of The Lowlands|10.0|0|1
2328|BROODS - Bridges|10.0|0|1
2328|Calvo - Sky Racer|10.0|0|1
2328|Caramell - Caramelldansen|10.0|0|1
2328|Carpenter Brut - Leather Teeth|10.0|0|1
2328|Carrie Underwood - Good Girl|10.0|0|1
2328|CeeLo Green - Fuck You|10.0|0|1
2328|Christina Aguilera - Get Mine, Get Yours|10.0|0|1
2328|CHVRCHES - Empty Threat|10.0|0|1
2328|CHVRCHES - Never Ending Circles|10.0|0|1
2328|clipping. - story|10.0|0|1
2328|Clipse - Ego|10.0|0|1
2328|Coldplay - Hymn for The Weekend|10.0|0|1
2328|Da Mafia 6ix - Yean High (feat. 8Ball & MJG)|10.0|0|1
2328|Declan Mckenna - Bethlehem|10.0|0|1
2328|Declan Mckenna - Brazil|10.0|0|1
2328|Declan Mckenna - Humongous|10.0|0|1
2328|Declan Mckenna - I AM EVERYONE ELSE|10.0|0|1
2328|Declan Mckenna - Make Me Your Queen|10.0|0|1
2328|Declan Mckenna - Mind|10.0|0|1
2328|Declan Mckenna - The Kids Don't Wanna Come Home|10.0|0|1
2328|Declan Mckenna - Why Do You Feel So Down|10.0|0|1
2328|Dillon Francis & Dj Snake - Get Low|10.0|0|1
2328|Drake - That's How You Feel|10.0|0|1
2328|Ed Sheeran - Give Me Love|10.0|0|1
2328|Eden - icarus|10.0|0|1
2328|Eminem - Like Home (feat. Alicia Keys)|10.0|0|1
2328|Eminem - Revival (interlude)|10.0|0|1
2328|Ewan McGregor - Your Song - From "Moulin Rouge" Soundtrack|10.0|0|1
2328|Felicita - soft power II|10.0|0|1
2328|Frank Ocean - Impietas + Deathwish|10.0|0|1
2328|Frank Ocean - In Here Somewhere|10.0|0|1
2328|Frank Ocean - Sideways|10.0|0|1
2328|Gregory Alan Isakov - Wings in All Black|10.0|0|1
2328|Grimes - Infinite ❤ Without Fulfillment|10.0|0|1
2328|H.I. #111 - Disgusting Wheel Of Filth|10.0|0|1
2328|Hippo Campus - Honestly|10.0|0|1
2328|Hiroyuki Sawano - attack ON titan|10.0|0|1
2328|iamamiwhoami - idle talk|10.0|0|1
2328|Janelle Monáe - Electric Lady (feat. Solange)|10.0|0|1
2328|Juice WRLD - End Of The Road|10.0|0|1
2328|Julia Holter - Condemnation|10.0|0|1
2328|Kendrick Lamar - PRIDE.|10.0|0|1
2328|Kuuro - Omen|10.0|0|1
2328|Life Of Dillon - MIA|10.0|0|1
2328|LIL PEEP - The Way I See Things|10.0|0|1
2328|LIL UZI VERT - Baby Are You Home|10.0|0|1
2328|Louis Cole - Real Life|10.0|0|1
2328|Lucy Dacus - Night Shift|10.0|0|1
2328|M.I.A. - Amazon (Diplo Mix)|10.0|0|1
2328|M.I.A. - URAQT|10.0|0|1
2328|Mac Miller - Ladders|10.0|0|1
2328|Marina & The Diamonds - I Am Not a Robot|10.0|0|1
2328|Marina & The Diamonds - I'm a Ruin|10.0|0|1
2328|Mark Ronson - Get Ghost|10.0|0|1
2328|Maya Berovic - Pravo Vreme|10.0|0|1
2328|Maya Berovic - Sama|10.0|0|1
2328|Michael Jackson - Thriller - 2003 Edit|10.0|0|1
2328|Mika - Big Girl (You Are Beautiful)|10.0|0|1
2328|Mika - Grace Kelly|10.0|0|1
2328|Mumford & Sons - The Cave|10.0|0|1
2328|MØ - Nights With You|10.0|0|1
2328|Nena - 99 Luftballons|10.0|0|1
2328|Nicki Minaj - Majesty (with Labrinth & (feat. Eminem))|10.0|0|1
2328|Nicky Jam - X|10.0|0|1
2328|Night Verses - Lira|10.0|0|1
2328|Nine Inch Nails - Just Like You Imagined|10.0|0|1
2328|Pale Waves - Television Romance|10.0|0|1
2328|Petit biscuit - Suffer|10.0|0|1
2328|Phoebe Bridgers - Motion Sickness|10.0|0|1
2328|Post Malone - Hollywood Dreams / Come Down|10.0|0|1
2328|Pusha T - Suicide|10.0|0|1
2328|Quavo - GO ALL THE WAY|10.0|0|1
2328|R3hab - I Just Can't|10.0|0|1
2328|Reason - Better Dayz|10.0|0|1
2328|Reni Jusis - Aureola|10.0|0|1
2328|Reni Jusis - Bez Filtra|10.0|0|1
2328|Rihanna - Work|10.0|0|1
2328|Royce da 5'9" - Cocaine|10.0|0|1
2328|Sabrina Carpenter - Why|10.0|0|1
2328|Salvapantallas - Si Me Voy|10.0|0|1
2328|ShyGirl - Gush|10.0|0|1
2328|ShyGirl - O|10.0|0|1
2328|Skizzy Mars - Girl on a Train|10.0|0|1
2328|Sofi Tukker - Awoo (feat. Betta Lemme)|10.0|0|1
2328|Sophie - Pretending|10.0|0|1
2328|Sticky Fingers - Lazerhead|10.0|0|1
2328|Sufjan Stevens - Drawn To The Blood|10.0|0|1
2328|Supercell & Hatsune Miku - The World Is Mine (feat. Hatsune Miku)|10.0|0|1
2328|Tame Impala - Elephant|10.0|0|1
2328|Tame Impala - She Just Won't Believe Me|10.0|0|1
2328|TANUKI - BABYBABYの夢|10.0|0|1
2328|Tetris Effect - I'm Yours Forever|10.0|0|1
2328|The Chainsmokers - Everybody Hates Me|10.0|0|1
2328|The Postal Service - Brand New Colony|10.0|0|1
2328|The Postal Service - Clark Gable|10.0|0|1
2328|The Postal Service - Nothing Better|10.0|0|1
2328|The Postal Service - Recycled Air|10.0|0|1
2328|The Postal Service - Sleeping In|10.0|0|1
2328|The Postal Service - Such Great Heights|10.0|0|1
2328|The Postal Service - The District Sleeps Alone Tonight|10.0|0|1
2328|The Postal Service - This Place Is a Prison|10.0|0|1
2328|The Postal Service - We Will Become Silhouettes|10.0|0|1
2328|The Smiths - I Know It's Over - 2017 Master|10.0|0|1
2328|Three 6 Mafia - Mask & Da Glock Instrumental|10.0|0|1
2328|Tom Misch - Water Baby (feat. Loyle Carner)|10.0|0|1
2328|Tom Morello - Rabbit's Revenge (feat. Bassnectar, Big Boi, and Killer Mike)|10.0|0|1
2328|Tritonal - Love U Right - Cuebrick Remix|10.0|0|1
2328|Urban Cone - Ikea|10.0|0|1
2328|Urban Cone - Old School|10.0|0|1
2328|Urban Cone - Sugar|10.0|0|1
2328|Vhs Collection - Waiting on The Summer|10.0|0|1
2328|YBN Nahmir - Bounce Out With That|10.0|0|1
2328|ＬＯＣＡＬ５８ - Contingency|10.0|0|1
2468|Lady Gaga - Aura|9.5|0|5
2469|Dua Lipa - Hotter Than Hell|9.5|0|4
2469|Dua Lipa - Lost in Your Light (feat. Miguel)|9.5|0|4
2469|Dua Lipa - New Love|9.5|0|4
2469|Dua Lipa - No Goodbyes|9.5|0|4
2469|Dua Lipa - Thinking 'Bout You|9.5|0|4
2469|St. Vincent - Pills|9.5|0|4
2475|Amy Winehouse - Rehab|9.5|0|3
2475|Hayley Kiyoko - What I Need (feat. Kehlani)|9.5|0|3
2475|Lil' Wayne - Dark Side Of The Moon (feat. Nicki Minaj)|9.5|0|3
2475|Lizzo - Good As Hell|9.5|0|3
2475|OutKast - Roses|9.5|0|3
2480|Bebe Rexha - Ferrari|9.5|0|2
2480|CHUNG HA - Love U|9.5|0|2
2480|Drake - Mob Ties|9.5|0|2
2480|Hall & Oates - Maneater|9.5|0|2
2480|Jason Mraz - I'm Yours|9.5|0|2
2480|Kesha - Die Young|9.5|0|2
2480|Lorde - The Love Club|9.5|0|2
2480|Maren Morris - Rich|9.5|0|2
2480|Mariah Carey - Honey|9.5|0|2
2480|Mitski - Your Best American Girl|9.5|0|2
2480|My Chemical Romance - Famous Last Words|9.5|0|2
2480|My Chemical Romance - Teenagers|9.5|0|2
2480|NCT 127 - City 127|9.5|0|2
2480|NCT 127 - Interlude: Regular To Irregular|9.5|0|2
2480|NCT 127 - No Longer|9.5|0|2
2480|Radiohead - Reckoner|9.5|0|2
2480|Rihanna - Don't Stop The Music|9.5|0|2
2480|Sure Sure - Fat Lady|9.5|0|2
2480|Sure Sure - This Must Be The Place|9.5|0|2
2480|Taemin - move|9.5|0|2
2480|The Smiths - How Soon Is Now? - 2011 Remastered Version|9.5|0|2
2480|Troye Sivan - Happy Little Pill|9.5|0|2
2480|Troye Sivan - LOST BOY|9.5|0|2
2480|Troye Sivan - Wild|9.5|0|2
2480|U.S. Girls - M.A.H.|9.5|0|2
2480|Vince Staples - Señorita|9.5|0|2
2480|xxxtentacion - Fuck Love (feat. Trippie Redd)|9.5|0|2
2480|Yumi Zouma - Crush (It's Late, Just Stay)|9.5|0|2
2508|40 Watt Sun - Restless|9.5|0|1
2508|AJR - Role Models|9.5|0|1
2508|Alison Wonderland - Cry|9.5|0|1
2508|April - Story|9.5|0|1
2508|Arctic Monkeys - D Is for Dangerous|9.5|0|1
2508|Ari Lennox - Night Drive|9.5|0|1
2508|Ariane Moffatt - Pour toi|9.5|0|1
2508|Astrid S - Emotion|9.5|0|1
2508|Au/Ra - Emoji|9.5|0|1
2508|Au/Ra - Panic Room|9.5|0|1
2508|Au/Ra - X Games|9.5|0|1
2508|Barcelona - Drop Everything|9.5|0|1
2508|Belle and Sebastian - Family Tree|9.5|0|1
2508|Belle and Sebastian - I Want The World To Stop|9.5|0|1
2508|Bobaflex - Bury Me With My Guns|9.5|0|1
2508|Bostridge & Britten Sinfonia: Harding - Britten - Serenade--3 Nocturne|9.5|0|1
2508|Breathe Carolina - Blackout|9.5|0|1
2508|Built To Spill - Some|9.5|0|1
2508|Busta Rhymes - Gimme Some More|9.5|0|1
2508|C418 - Wet Hands|9.5|0|1
2508|Calvin Harris - Under Control|9.5|0|1
2508|Catherine McGrath - Just In Case|9.5|0|1
2508|Catherine McGrath - Lost In The Middle - Acoustic|9.5|0|1
2508|Catherine McGrath - Wild - Acoustic|9.5|0|1
2508|City Morgue - Nuka Cola|9.5|0|1
2508|Coldplay - A L I E N S|9.5|0|1
2508|Coldplay - All I Can Think About Is You|9.5|0|1
2508|CupcakKe - Exit|9.5|0|1
2508|Death Grips - Get Got|9.5|0|1
2508|Disclosure - Hotline Bling - Live From Maida Vale|9.5|0|1
2508|Duke Dumont - Ocean Drive|9.5|0|1
2508|Elettra Lamborghini - Pem Pem|9.5|0|1
2508|Ella Mai - Whatchamacallit (feat. Chris Brown)|9.5|0|1
2508|Emily Warren - How It Ends|9.5|0|1
2508|Emily Warren - Paranoid|9.5|0|1
2508|Franz Joseph Haydn - Symphony 88|9.5|0|1
2508|Gain - Tinkerbell|9.5|0|1
2508|GhosteMane - JOHN DEE|9.5|0|1
2508|glades - Drive|9.5|0|1
2508|glades - Keep It from You|9.5|0|1
2508|Huncho Jack - Motorcycle Patches|9.5|0|1
2508|Ieuan - Boys That Dance|9.5|0|1
2508|Ieuan - Ramona|9.5|0|1
2508|JAY CRITCH - Thousand Ways|9.5|0|1
2508|Jay Park - FSU (feat. GASHI & Rich The Kid)|9.5|0|1
2508|Jaymes Young - We Won't|9.5|0|1
2508|Jungle - Cosurmyne|9.5|0|1
2508|Kali Uchis - Coming Home - Interlude|9.5|0|1
2508|Kanye West - Spaceship|9.5|0|1
2508|Kanye West - The New Workout Plan|9.5|0|1
2508|Kendrick Lamar - Wesley's Theory|9.5|0|1
2508|Kevin Abstract - Miserable America|9.5|0|1
2508|Key - Demolition 1 + 2|9.5|0|1
2508|Khalid - OTW (feat. 6LACK & Ty Dolla $ign)|9.5|0|1
2508|Khruangbin - A Calf Born In Winter|9.5|0|1
2508|Kylie Minogue - Golden|9.5|0|1
2508|L Devine - Like You Like That|9.5|0|1
2508|Lana Del Rey - Tomorrow Never Came (feat. SEAN ONO LENNON)|9.5|0|1
2508|Lany - Run|9.5|0|1
2508|Lil' Wayne - 3 Peat|9.5|0|1
2508|LOOΠΔ - + +|9.5|0|1
2508|Madonna - Cherish|9.5|0|1
2508|Madonna - La Isla Bonita|9.5|0|1
2508|MATOMA - Sunday Morning (feat. Josie Dunne)|9.5|0|1
2508|Muse - Uprising|9.5|0|1
2508|Phoebe Ryan - Dark Side|9.5|0|1
2508|Portugal. The Man - Tidal Wave|9.5|0|1
2508|Powers - Beat Of My Drum|9.5|0|1
